ip,device,os,ip_device_os_app_4
105433,2,13,2
105433,2,17,1
105433,2,40,1
105435,1,18,4
105435,1,19,6
105438,1,25,3
105439,0,24,1
105439,1,6,8
105447,1,10,2
105447,1,13,1
105447,1,27,1
105447,2,13,1
105447,2,19,1
105455,1,19,4
105456,1,10,1
105456,1,11,1
105456,1,13,8
105456,1,17,1
105456,1,19,1
105456,1,607,1
105456,2,9,1
105456,2,11,5
105456,2,32,1
105462,1,58,1
105475,0,24,1
105475,1,1,10
105475,1,6,9
105475,1,8,10
105475,1,9,3
105475,1,10,8
105475,1,11,1
105475,1,13,19
105475,1,15,4
105475,1,16,3
105475,1,17,10
105475,1,18,3
105475,1,19,18
105475,1,22,9
105475,1,23,5
105475,1,25,7
105475,1,26,1
105475,1,27,1
105475,1,30,3
105475,1,32,2
105475,1,37,2
105475,1,40,8
105475,1,44,3
105475,1,53,8
105475,1,62,1
105475,1,138,1
105475,1,607,1
105475,2,2,1
105475,2,6,1
105475,2,9,3
105475,2,13,2
105475,2,14,2
105475,2,19,2
105475,2,22,1
105475,2,25,2
105475,2,27,5
105475,2,66,3
105477,1,12,8
105485,1,13,2
105485,1,15,1
105485,1,17,4
105485,1,18,1
105485,1,19,2
105485,1,22,1
105485,2,8,1
105485,2,9,1
105485,2,13,1
105485,2,37,1
105491,1,27,1
105510,1,18,2
105519,1,9,1
105519,1,13,3
105519,1,14,1
105519,1,17,3
105519,1,18,2
105519,1,19,2
105519,1,25,1
105519,1,607,1
105519,2,9,3
105519,2,28,1
105522,1,19,7
105534,1,8,1
105534,1,13,8
105534,1,15,4
105534,1,16,1
105534,1,17,1
105534,1,19,3
105534,1,20,1
105534,1,25,1
105534,1,31,1
105534,1,49,1
105534,2,13,1
105534,2,15,7
105534,2,22,2
105534,2,42,2
105542,1,1,1
105542,1,3,1
105542,1,19,4
105553,1,17,6
105560,1,3,9
105560,1,4,1
105560,1,5,5
105560,1,6,1
105560,1,8,2
105560,1,9,3
105560,1,10,2
105560,1,11,6
105560,1,12,6
105560,1,13,21
105560,1,14,1
105560,1,15,2
105560,1,16,4
105560,1,17,5
105560,1,18,4
105560,1,19,16
105560,1,20,4
105560,1,22,4
105560,1,23,1
105560,1,25,1
105560,1,26,7
105560,1,27,4
105560,1,28,1
105560,1,35,7
105560,1,36,2
105560,1,37,8
105560,1,40,1
105560,1,41,6
105560,1,44,1
105560,1,47,2
105560,1,53,1
105560,2,9,1
105560,2,11,2
105560,2,13,2
105560,2,16,1
105560,2,19,5
105560,2,37,3
105560,3032,607,2
105569,1,8,6
105569,1,10,6
105569,1,13,3
105569,1,17,1
105569,1,19,3
105569,1,25,1
105569,1,26,1
105569,2,37,2
105569,2,42,3
105569,2,49,2
105571,1,8,5
105572,1,3,1
105579,1,47,5
105587,0,24,1
105587,1,8,6
105587,1,9,3
105587,1,10,3
105587,1,12,1
105587,1,13,6
105587,1,15,1
105587,1,17,1
105587,1,18,4
105587,1,19,12
105587,1,20,7
105587,1,22,2
105587,1,27,1
105587,1,32,1
105587,1,35,1
105587,1,41,1
105587,2,13,1
105587,2,19,2
105587,2,27,3
105587,2,607,1
105587,3,33,1
105587,3032,607,2
105603,1,4,6
105603,1,8,1
105603,1,13,9
105603,1,18,2
105603,1,19,9
105603,1,22,1
105603,1,37,1
105603,2,3,1
105603,2,36,1
105605,1,13,1
105606,1,4,1
105606,1,13,3
105606,1,15,1
105606,1,17,4
105606,1,19,10
105606,1,22,2
105612,1,19,1
105615,1,13,1
105620,1,10,2
105620,1,19,1
105620,1,25,4
105620,1,37,4
105635,1,23,1
105637,1,13,1
105637,1,17,1
105637,1,19,4
105645,1,19,4
105649,1,1,1
105649,1,8,1
105649,1,9,1
105649,1,13,1
105649,1,16,1
105649,1,19,8
105649,1,20,3
105649,1,35,1
105649,1,42,1
105649,1,46,1
105649,1,607,1
105649,2,20,1
105649,2,27,2
105649,2,37,1
105649,2,607,1
105651,1,10,1
105651,1,17,3
105651,1,18,1
105654,1,10,1
105654,1,22,8
105654,2,13,1
105654,2,37,1
105655,1,22,8
105674,1,6,3
105674,1,13,12
105674,1,19,4
105679,1,9,3
105679,1,17,1
105679,1,19,3
105679,2,9,1
105679,3,33,1
105693,1,13,1
105695,0,38,1
105695,1,6,6
105695,1,13,1
105695,1,18,1
105695,1,36,1
105695,2,6,1
105695,3032,607,1
105696,1,6,2
105698,1,19,2
105699,0,24,1
105713,1,8,5
105714,0,59,1
105714,1,9,1
105714,1,19,4
105714,3032,607,1
105720,1,13,8
105720,1,15,2
105720,1,18,2
105720,1,42,2
105720,2,19,1
105741,1,13,1
105741,2,58,1
105748,1,13,1
105748,1,37,1
105753,1,17,1
105753,1,19,4
105758,1,30,4
105766,1,13,1
105766,1,19,1
105782,1,13,1
105782,1,15,1
105782,1,17,1
105782,1,20,6
105782,2,9,1
105792,1,19,2
105792,2,4,1
105808,1,12,1
105808,1,13,2
105808,1,15,1
105808,1,17,1
105808,1,19,1
105808,1,20,1
105808,2,19,1
105808,2,56,1
105811,1,13,10
105811,1,14,1
105811,1,19,5
105811,1,20,1
105811,1,26,4
105811,2,18,3
105817,1,13,3
105821,1,13,2
105821,1,19,1
105827,1,19,9
105834,1,19,1
105834,1,27,1
105846,1,42,7
105850,1,3,6
105850,1,13,1
105850,1,19,5
105855,1,13,1
105855,1,14,1
105855,1,17,1
105855,1,37,1
105861,1,11,2
105861,1,13,2
105871,1,13,11
105873,0,38,1
105873,1,19,10
105873,1,41,2
105876,1,18,1
105880,1,13,1
105881,1,19,5
105899,1,15,3
105899,1,19,7
105910,1,17,1
105910,1,19,1
105910,1,20,1
105911,1,15,1
105926,1,13,1
105932,1,13,1
105932,1,19,1
105932,1,28,1
105932,1,32,1
105942,1,53,1
105944,1,17,3
105954,1,22,3
105956,1,13,2
105956,1,15,6
105957,1,16,9
105981,1,8,1
105981,1,19,3
105993,1,18,1
106000,1,4,1
106000,1,13,2
106000,1,16,1
106000,1,19,4
106000,1,22,1
106000,1,25,1
106000,1,47,5
106000,1,48,3
106000,2,41,1
106006,1,6,1
106006,1,13,1
106006,1,19,7
106014,1,13,2
106014,1,19,11
106014,1,35,2
106014,1,42,9
106034,1,17,1
106034,1,23,1
106035,1,6,1
106035,1,9,1
106035,1,13,5
106035,1,16,1
106035,1,18,1
106035,1,19,6
106035,1,22,2
106035,1,28,2
106035,1,31,1
106035,1,44,1
106036,1,13,5
106038,1,13,3
106040,1,8,4
106040,1,49,1
106042,1,17,1
106042,1,19,7
106043,1,41,1
106043,2,9,1
106044,1,41,4
106045,1,8,1
106048,1,19,2
106053,1,17,1
106056,1,19,5
106058,1,12,4
106072,1,8,1
106072,1,16,4
106078,1,28,1
106080,1,13,3
106105,1,22,1
106107,1,13,2
106107,1,19,7
106115,1,19,3
106128,1,10,3
106132,1,13,2
106132,1,25,1
106135,1,10,1
106135,1,16,1
106135,1,17,4
106135,1,19,5
106135,1,35,6
106136,1,6,1
106136,1,13,1
106136,1,40,7
106143,1,1,1
106143,1,19,1
106156,1,22,1
106156,2,13,1
106161,1,10,1
106161,1,19,1
106161,1,22,3
106162,1,8,1
106162,1,13,1
106162,1,17,1
106162,1,18,2
106162,1,22,4
106162,1,37,5
106169,1,13,4
106169,114,0,1
106171,1,19,5
106178,0,24,1
106178,1,3,4
106178,1,8,8
106178,1,9,1
106178,1,10,1
106178,1,13,5
106178,1,19,5
106178,1,22,3
106178,1,25,1
106178,1,35,1
106180,1,13,1
106183,1,19,2
106183,1,36,9
106186,1,10,2
106200,1,4,2
106200,1,13,7
106200,1,14,1
106200,1,18,3
106200,1,19,6
106200,1,26,2
106200,1,44,1
106206,1,19,8
106206,1,28,8
106210,1,15,2
106210,1,17,1
106210,1,20,6
106210,1,43,6
106213,1,1,11
106223,1,3,2
106223,1,8,2
106223,1,13,1
106223,1,14,2
106223,1,16,1
106223,1,17,2
106223,1,19,8
106223,1,32,6
106223,1,49,1
106223,1,77,5
106225,1,13,4
106225,1,19,1
106233,1,19,1
106237,1,8,3
106237,1,15,5
106237,1,18,1
106237,1,19,4
106241,1,8,2
106241,1,11,4
106241,1,12,2
106241,1,19,4
106241,1,25,1
106241,1,37,1
106266,1,13,1
106266,1,19,2
106267,1,6,1
106279,1,13,8
106279,1,17,4
106279,1,18,4
106279,1,19,1
106281,21,24,1
106281,3032,607,1
106284,1,13,2
106284,1,15,1
106284,1,19,1
106286,1,13,5
106287,1,6,9
106292,1,19,9
106293,1,3,2
106293,1,10,6
106293,1,18,2
106293,1,19,1
106293,1,25,2
106293,1,28,1
106293,1,35,4
106294,1,22,1
106294,1,37,5
106297,1,37,1
106308,1,10,1
106308,1,12,2
106308,1,13,6
106308,1,17,3
106308,1,18,1
106308,1,19,13
106308,1,22,1
106308,1,48,3
106308,1,53,1
106310,1,19,8
106310,1,23,8
106313,0,21,1
106317,1,13,8
106317,1,19,4
106323,1,18,5
106333,1,13,3
106333,1,17,1
106333,1,51,1
106333,2,9,1
106337,1,13,2
106337,1,18,2
106337,1,19,8
106345,2,9,1
106354,1,22,8
106358,0,0,1
106358,1,19,2
106358,1,25,1
106362,1,19,2
106362,1,40,5
106371,2,19,2
106373,1,15,4
106374,1,13,1
106380,1,19,1
106385,1,13,1
106385,1,15,1
106385,1,19,1
106385,1,35,1
106386,1,13,1
106386,1,16,1
106386,1,19,6
106395,1,4,1
106403,1,13,6
106403,1,19,1
106403,1,23,1
106403,1,27,1
106406,1,8,2
106406,1,15,1
106406,1,41,3
106407,1,13,4
106407,1,17,1
106407,1,19,7
106419,1,19,3
106420,1,15,7
106426,1,19,4
106429,1,13,2
106429,1,19,1
106429,1,25,1
106431,1,10,8
106434,1,13,1
106434,1,18,5
106435,1,35,1
106437,1,1,6
106437,1,6,2
106437,1,10,3
106437,1,13,1
106437,1,14,1
106437,1,19,9
106437,1,52,1
106440,1,8,5
106446,1,13,8
106446,1,20,1
106450,1,9,1
106455,1,19,1
106458,1,18,4
106460,0,0,1
106460,1,8,2
106460,1,13,6
106460,1,18,2
106460,1,19,10
106460,1,22,4
106460,1,27,1
106460,1,53,10
106460,2,19,1
106462,1,20,1
106471,1,13,1
106471,1,19,3
106473,1,8,1
106485,1,13,3
106485,1,16,3
106485,1,19,1
106485,1,22,5
106489,1,18,5
106489,2,17,1
106493,1,1,3
106493,1,6,5
106493,1,10,2
106493,1,11,1
106493,1,13,8
106493,1,16,3
106493,1,18,7
106493,1,19,11
106493,1,20,1
106493,1,64,2
106496,1,13,1
106496,1,19,1
106498,2,27,1
106505,1,13,1
106505,1,15,8
106505,1,19,1
106507,1,6,1
106507,1,8,1
106507,1,19,10
106511,1,9,1
106511,1,10,2
106511,1,18,1
106511,1,19,4
106511,1,23,1
106511,2,19,2
106524,1,8,1
106524,1,9,4
106524,1,10,1
106524,1,13,9
106524,1,19,6
106524,1,22,1
106524,1,25,4
106524,1,28,5
106524,3032,607,1
106535,1,23,1
106537,1,13,5
106537,1,18,1
106537,1,19,1
106541,1,6,1
106541,1,9,1
106541,1,19,6
106545,1,13,1
106549,1,19,1
106549,1,28,1
106549,1,32,4
106551,1,13,6
106557,1,20,1
106557,1,23,4
106557,1,25,4
106559,1,22,1
106585,1,22,6
106590,1,25,1
106595,1,13,1
106598,1,10,3
106598,1,13,8
106598,1,16,1
106598,1,17,1
106598,1,19,4
106598,1,20,1
106598,1,22,2
106598,1,47,6
106598,1,64,1
106598,1,134,1
106598,2,30,1
106608,1,10,5
106608,1,19,2
106608,2,63,1
106622,3032,607,1
106627,1,16,5
106627,1,28,1
106635,1,19,1
106641,1,9,10
106648,1,10,2
106648,1,16,6
106648,1,47,2
106655,1,15,1
106655,1,17,1
106657,1,19,2
106665,1,4,1
106665,1,17,1
106674,1,25,3
106678,1,9,7
106680,1,13,6
106680,1,14,1
106680,1,19,11
106690,1,16,2
106690,1,19,4
106690,1,37,1
106707,1,10,1
106707,1,19,4
106707,1,25,3
106712,1,15,1
106719,1,10,1
106723,1,13,1
106723,1,16,1
106723,1,18,2
106723,1,19,3
106738,1,6,1
106738,1,13,1
106738,1,18,2
106738,1,28,3
106738,1,32,1
106738,1,43,9
106749,1,9,1
106749,1,19,3
106749,2,9,3
106750,1,10,2
106750,1,13,6
106750,1,43,2
106750,1,53,5
106751,1,13,1
106751,1,19,5
106751,1,27,1
106770,1,3,2
106770,1,13,1
106770,1,17,2
106770,1,18,10
106770,1,23,1
106770,3,33,1
106774,1,13,3
106774,1,17,2
106774,1,19,2
106774,1,20,1
106774,1,25,1
106778,1,1,2
106778,1,13,4
106778,1,19,1
106778,1,37,6
106778,2,4,1
106778,2,9,5
106778,2,22,1
106778,2,37,1
106778,2,40,1
106785,1,19,5
106795,1,13,9
106795,1,19,2
106795,1,41,1
106800,1,6,1
106800,1,14,1
106800,1,18,2
106800,1,22,1
106817,1,19,1
106820,1,6,1
106820,1,19,1
106824,1,6,2
106824,1,13,2
106824,1,15,3
106824,1,19,2
106824,1,23,2
106824,1,25,1
106840,1,15,4
106841,1,19,10
106848,1,15,4
106848,1,19,10
106851,1,14,3
106857,1,16,1
106857,1,25,2
106858,1,13,1
106858,3032,607,1
106859,1,13,1
106862,1,13,1
106862,1,19,9
106876,1,13,5
106876,1,15,4
106876,1,23,3
106887,1,9,2
106887,1,18,1
106887,1,19,8
106888,1,6,2
106888,1,14,1
106897,1,25,1
106898,1,13,1
106904,1,13,10
106904,1,15,3
106904,1,16,2
106904,1,35,2
106910,1,1,10
106923,1,3,2
106923,1,8,1
106923,1,42,12
106933,0,21,1
106933,1,18,1
106944,1,19,8
106946,1,10,1
106949,1,19,1
106951,1,13,5
106955,1,9,4
106959,1,19,3
106972,1,19,3
106972,2,37,1
106981,1,13,1
106981,1,19,6
106982,1,19,2
106983,1,14,3
106990,1,20,2
107003,1,22,4
107008,1,20,1
107008,1,36,2
107008,2,19,1
107014,1,20,2
107016,1,1,1
107017,2,18,1
107018,1,13,1
107021,1,8,10
107031,1,13,4
107035,1,13,2
107041,1,19,2
107044,1,23,3
107049,1,7,1
107049,1,9,4
107049,1,13,3
107049,1,18,1
107049,1,19,7
107049,1,42,1
107059,1,9,1
107059,1,25,1
107062,1,35,1
107068,1,19,4
107080,1,13,6
107080,1,41,1
107080,263,21,1
107091,1,13,5
107091,1,16,2
107091,1,17,1
107091,1,19,7
107091,1,22,3
107096,1,41,1
107097,1,18,2
107100,1,6,1
107100,1,13,2
107100,1,19,1
107100,1,41,9
107100,1,44,3
107101,1,35,1
107115,1,8,4
107115,1,36,1
107115,3,33,1
107131,1,10,1
107131,1,13,3
107131,1,14,4
107131,1,15,2
107131,1,19,1
107131,1,25,1
107131,1,30,8
107132,1,20,6
107148,1,13,1
107148,1,14,2
107155,1,3,1
107155,1,6,1
107155,1,18,2
107155,1,19,3
107155,1,20,2
107155,1,36,1
107157,1,18,1
107157,1,19,8
107164,1,47,1
107166,1,13,1
107166,2,30,1
107173,1,15,1
107173,1,17,1
107173,1,25,9
107179,1,9,10
107179,3032,607,1
107196,1,19,6
107202,1,13,1
107204,1,13,7
107204,1,19,2
107212,1,13,1
107212,1,19,1
107212,3032,607,1
107218,1,8,1
107218,1,27,1
107229,1,19,4
107244,1,8,2
107246,1,13,4
107246,1,40,1
107250,1,17,6
107265,1,25,2
107271,1,10,1
107274,2,13,2
107276,1,19,4
107299,1,10,2
107299,1,13,1
107326,1,30,2
107330,1,17,5
107330,1,22,9
107335,1,4,4
107335,1,13,1
107335,1,25,1
107335,1,41,4
107335,2,17,5
107347,0,0,1
107347,1,22,7
107353,1,13,1
107360,1,19,1
107364,0,0,1
107364,1,19,4
107364,1,41,6
107379,1,1,1
107388,2,19,1
107390,1,11,5
107390,1,12,2
107390,1,14,3
107395,1,13,1
107398,1,6,1
107421,1,19,2
107422,1,26,3
107441,1,13,4
107448,1,13,3
107448,1,16,1
107448,1,19,1
107448,1,22,1
107448,2,9,3
107458,1,6,2
107458,1,10,1
107458,3,33,1
107473,1,17,1
107473,1,19,6
107480,1,13,1
107480,1,16,2
107483,1,41,7
107485,1,9,1
107485,1,13,2
107487,1,8,4
107487,1,19,2
107487,3,33,1
107488,1,13,4
107509,1,19,2
107513,1,47,1
107520,1,14,1
107520,1,19,1
107527,1,1,1
107527,1,14,1
107541,1,13,2
107541,1,19,2
107541,3,33,1
107566,1,8,1
107566,1,9,1
107566,1,19,4
107566,2,9,1
107567,1,6,1
107568,1,13,4
107568,1,19,3
107569,1,17,1
107571,1,20,2
107573,1,18,9
107582,1,10,1
107582,1,13,1
107584,1,13,1
107587,1,19,2
107594,1,19,1
107596,1,19,4
107611,1,19,1
107619,1,19,4
107619,1,20,1
107622,1,25,2
107622,2,9,1
107627,1,17,3
107632,1,8,1
107632,1,20,2
107632,3032,607,1
107636,1,4,4
107636,1,10,1
107636,1,11,1
107638,1,13,2
107643,1,13,2
107643,1,15,1
107643,1,20,3
107643,1,22,3
107646,1,19,1
107653,1,16,9
107680,1,22,7
107682,1,8,4
107682,1,22,7
107683,1,9,1
107687,1,10,1
107687,1,35,3
107692,1,17,1
107692,1,19,1
107696,1,13,5
107704,1,19,6
107708,1,9,2
107708,1,19,1
107709,1,8,5
107709,1,19,2
107711,1,19,4
107716,1,3,1
107716,1,13,4
107721,0,24,1
107721,1,10,5
107721,1,13,1
107721,1,19,4
107721,1,25,2
107721,5,45,1
107727,1,17,2
107727,1,19,4
107727,1,41,4
107727,2,19,1
107733,1,18,3
107738,1,19,4
107739,1,13,2
107739,1,19,2
107740,1,17,1
107741,1,3,3
107741,1,22,2
107745,1,13,8
107748,1,18,10
107751,1,13,1
107759,1,18,1
107768,1,13,2
107772,1,13,3
107772,1,20,1
107775,1,9,4
107775,1,19,8
107775,1,35,1
107775,3032,607,1
107777,1,13,1
107777,1,15,2
107782,1,10,1
107782,1,17,1
107782,1,25,3
107782,1,37,1
107788,1,13,1
107788,1,15,1
107788,1,19,1
107788,1,20,1
107788,1,27,1
107796,1,25,1
107798,1,6,6
107801,1,15,1
107806,1,13,1
107809,1,11,8
107813,1,12,1
107813,1,20,1
107813,1,27,2
107813,1,37,3
107817,1,13,4
107817,1,14,3
107817,1,32,4
107825,1,26,1
107825,1,31,2
107828,1,1,11
107828,1,13,2
107828,1,25,4
107831,1,10,1
107836,1,13,2
107844,1,19,1
107854,1,1,1
107854,1,13,6
107854,1,19,13
107855,1,35,1
107869,1,8,1
107869,1,13,2
107872,1,13,1
107873,1,19,2
107873,1,37,2
107878,1,17,1
107892,1,13,3
107892,1,18,5
107892,1,19,1
107892,2,19,2
107894,1,19,6
107894,1,25,6
107897,0,38,1
107898,1,10,2
107899,1,13,2
107899,1,17,3
107899,1,19,1
107899,1,32,2
107899,1,37,2
107907,1,10,1
107907,1,19,1
107912,1,18,2
107921,1,18,4
107921,1,19,5
107922,1,13,3
107922,1,19,4
107922,1,30,1
107922,2,49,1
107926,1,11,4
107926,1,13,5
107926,1,14,4
107932,1,13,2
107937,1,13,2
107937,1,19,1
107941,1,13,1
107941,1,19,5
107954,1,9,3
107954,1,13,3
107954,1,17,2
107954,1,22,1
107954,2,13,2
107968,1,13,1
107968,1,19,1
107968,1,37,1
107969,1,8,5
107969,1,19,1
107969,2,7,1
107969,2,9,4
107986,1,6,1
107986,1,23,1
107989,1,18,1
107989,1,19,1
107998,1,17,1
107998,1,19,6
107999,1,18,2
108004,1,13,1
108004,1,19,1
108019,1,3,2
108019,1,11,2
108019,1,13,4
108019,1,15,2
108019,1,35,2
108027,1,3,1
108028,1,19,6
108032,1,13,3
108032,1,18,1
108032,1,19,2
108040,1,8,1
108040,1,12,2
108040,1,19,1
108040,2,8,1
108044,1,70,1
108052,1,8,4
108052,1,9,2
108052,1,12,1
108052,1,18,1
108056,1,17,2
108057,1,13,1
108057,1,19,1
108060,1,13,1
108062,1,19,1
108073,1,13,4
108073,1,27,2
108075,2,7,1
108079,1,10,1
108079,1,15,2
108079,1,18,4
108079,1,19,6
108079,1,25,1
108081,1,15,1
108081,1,19,1
108081,1,37,12
108083,1,10,5
108087,1,13,2
108087,1,15,1
108087,1,19,5
108103,1,3,4
108103,1,15,1
108103,1,17,1
108103,1,18,4
108103,1,19,1
108104,1,15,1
108110,1,17,6
108111,1,12,1
108111,1,14,1
108111,1,23,1
108111,1,35,4
108111,1,41,2
108122,1,15,4
108122,1,17,3
108122,1,32,1
108127,1,10,1
108127,1,13,4
108127,1,19,1
108131,1,10,2
108131,1,19,7
108141,1,13,6
108141,1,19,3
108145,1,13,2
108150,1,13,1
108153,1,19,2
108160,1,8,3
108160,1,22,1
108160,2,13,1
108161,1,13,9
108170,1,36,3
108172,1,19,1
108178,1,18,2
108180,1,17,3
108180,1,19,4
108180,2,9,3
108181,1,13,1
108181,1,16,1
108181,1,17,3
108181,1,25,1
108195,1,13,11
108195,1,26,3
108202,1,13,1
108204,1,13,2
108204,1,19,2
108207,1,19,1
108207,1,22,1
108207,1,53,7
108208,1,19,1
108210,1,13,5
108210,1,15,1
108210,1,19,1
108221,1,19,8
108223,1,13,2
108227,1,9,10
108227,1,13,1
108227,1,19,4
108229,1,9,3
108229,1,13,3
108229,1,22,1
108230,1,8,1
108230,1,19,3
108235,1,19,1
108245,1,13,8
108245,1,22,2
108245,1,37,1
108245,1,46,2
108252,1,13,1
108254,1,12,1
108254,1,13,1
108260,1,6,1
108260,1,13,1
108260,1,19,1
108260,1,27,2
108268,1,19,1
108272,1,19,1
108281,1,17,2
108281,1,35,4
108284,1,19,4
108284,1,25,1
108298,2,40,2
108300,1,13,1
108303,1,18,9
108303,1,19,10
108311,1,17,1
108313,0,50,1
108328,1,19,1
108329,1,19,1
108341,1,1,4
108341,1,4,1
108341,1,6,1
108341,1,9,2
108341,1,10,2
108341,1,13,2
108341,1,15,2
108341,1,17,1
108341,1,18,1
108341,1,19,8
108341,1,20,3
108341,1,22,1
108341,1,23,1
108341,1,35,1
108341,1,37,2
108341,1,40,1
108341,2,6,1
108341,2,9,3
108341,2,13,2
108341,2,18,1
108341,2,27,2
108341,2,40,1
108352,1,9,8
108366,1,19,1
108366,1,25,1
108366,1,32,1
108378,1,12,1
108386,1,8,1
108386,1,13,6
108386,1,19,4
108389,1,13,1
108392,1,15,1
108406,1,13,7
108406,1,19,4
108433,1,19,6
108434,1,13,4
108434,1,19,4
108437,1,17,2
108437,1,19,3
108447,1,22,1
108467,1,2,1
108467,1,19,3
108469,1,18,4
108469,1,19,4
108469,1,40,1
108479,1,13,2
108479,1,19,1
108481,1,15,3
108485,1,19,5
108491,1,3,3
108491,1,28,1
108504,1,19,3
108507,1,17,4
108519,1,41,1
108525,0,33,1
108525,1,18,7
108525,1,19,4
108525,1,23,2
108525,1,31,10
108525,1,44,1
108525,1,49,4
108527,1,9,3
108527,1,13,8
108527,1,19,1
108536,1,15,3
108540,1,13,7
108540,1,19,4
108541,1,2,1
108560,1,6,1
108560,1,8,5
108560,1,13,3
108560,1,17,7
108560,1,18,1
108560,3032,607,1
108561,1,13,3
108584,1,19,2
108585,1,19,4
108585,1,32,4
108592,1,23,2
108596,1,19,1
108599,1,13,7
108599,1,19,5
108599,1,23,2
108599,1,25,2
108599,3032,607,1
108604,1,22,7
108605,1,13,3
108605,1,17,4
108605,1,41,1
108607,1,13,3
108612,1,27,4
108612,1,41,1
108618,1,19,1
108619,1,12,2
108619,2,9,2
108621,1,8,1
108621,1,13,1
108621,1,19,1
108624,1,13,8
108625,1,6,3
108633,1,16,7
108641,1,19,6
108646,1,22,3
108649,1,46,1
108655,1,10,11
108658,1,22,5
108662,1,1,1
108666,1,19,1
108674,1,18,3
108678,1,19,7
108678,1,22,1
108680,1,23,1
108687,1,37,2
108688,1,16,2
108688,1,22,1
108697,1,13,4
108713,1,19,1
108715,1,13,1
108715,1,32,1
108721,1,1,4
108721,1,10,2
108722,1,10,4
108722,1,13,1
108722,1,19,1
108724,1,13,1
108730,1,22,4
108742,1,6,12
108742,1,8,4
108742,1,13,1
108742,1,25,2
108744,1,13,1
108744,1,19,5
108757,1,11,6
108757,2,6,3
108758,1,3,1
108758,1,19,2
108760,1,3,2
108763,1,11,1
108771,1,1,1
108771,1,13,1
108771,1,15,1
108771,1,19,4
108771,1,25,4
108774,1,13,6
108774,2,25,1
108779,1,19,3
108784,1,1,1
108784,1,4,5
108790,1,13,4
108790,1,19,1
108793,1,14,1
108794,1,13,1
108794,1,19,4
108803,1,3,1
108803,1,13,4
108803,1,19,8
108803,1,20,2
108806,1,6,1
108806,1,19,1
108808,1,18,7
108809,1,8,4
108810,1,13,1
108810,1,37,1
108811,1,20,4
108812,1,13,11
108816,1,3,3
108819,1,8,1
108820,1,8,6
108820,1,17,8
108823,1,22,2
108831,1,3,3
108831,1,8,1
108831,1,13,9
108831,1,17,1
108831,1,19,1
108834,1,19,5
108852,1,37,1
108858,1,6,5
108858,1,8,1
108858,1,9,1
108858,1,10,4
108858,1,11,2
108858,1,12,1
108858,1,13,7
108858,1,16,4
108858,1,17,8
108858,1,19,13
108858,1,22,1
108858,1,25,1
108858,1,35,2
108858,1,37,1
108858,1,43,1
108858,1,53,1
108858,2,13,4
108858,2,17,1
108858,2,19,1
108858,2,31,2
108858,3,33,1
108858,210,24,1
108858,3032,607,1
108862,1,13,1
108868,1,15,2
108868,1,19,4
108872,1,1,1
108872,1,6,1
108872,1,8,4
108872,1,13,3
108872,1,14,1
108872,1,17,1
108872,1,20,1
108872,1,22,1
108873,1,53,1
108875,1,53,7
108881,1,3,1
108881,1,6,2
108881,1,8,6
108881,1,9,2
108881,1,13,8
108881,1,15,5
108881,1,18,1
108881,1,19,13
108881,1,22,5
108881,1,31,1
108881,1,41,7
108881,1,47,1
108881,1,49,1
108881,1,53,2
108881,1,607,1
108881,2,13,2
108881,2,58,1
108881,3032,607,1
108883,1,30,1
108888,1,6,1
108888,1,16,1
108888,1,17,2
108888,1,19,3
108888,1,22,1
108888,1,25,4
108889,1,19,3
108889,1,53,1
108893,1,22,1
108903,1,18,3
108904,1,9,2
108905,1,6,1
108910,1,18,1
108910,1,19,1
108913,1,6,1
108913,1,8,5
108913,1,11,1
108913,1,13,6
108913,1,15,6
108913,1,17,1
108913,1,18,11
108913,1,19,12
108913,1,20,5
108913,1,22,1
108913,1,25,1
108913,1,27,2
108913,1,31,1
108913,1,32,1
108913,1,37,1
108913,1,40,1
108913,2,19,1
108913,2,37,1
108913,3,33,1
108913,3032,607,1
108914,1,25,6
108918,1,22,5
108919,1,6,1
108919,1,10,2
108919,1,14,7
108919,1,37,1
108942,1,1,1
108942,1,3,2
108942,1,6,6
108942,1,8,2
108942,1,10,1
108942,1,13,11
108942,1,14,1
108942,1,15,1
108942,1,16,6
108942,1,17,5
108942,1,18,1
108942,1,19,8
108942,1,22,1
108942,1,31,4
108942,1,41,1
108942,1,49,1
108942,2,3,1
108942,2,13,2
108942,2,17,1
108942,2,19,1
108942,2,20,1
108942,2,22,1
108942,2,31,1
108945,1,17,1
108947,0,33,1
108947,1,18,2
108947,1,19,1
108953,1,15,4
108958,1,19,1
108981,1,19,1
108993,1,17,2
109000,1,13,6
109001,1,18,1
109001,1,41,1
109003,1,18,1
109005,1,25,3
109021,1,15,2
109024,1,6,2
109024,1,15,1
109034,1,1,1
109034,1,8,2
109035,1,13,1
109041,1,8,1
109041,1,19,4
109041,1,22,1
109041,1,31,8
109042,1,6,6
109042,1,19,1
109055,1,19,3
109057,1,8,4
109057,1,13,5
109057,1,19,2
109057,1,25,2
109070,1,19,1
109070,2,19,1
109071,1,3,5
109071,1,43,1
109075,1,20,4
109078,1,17,1
109088,1,13,2
109088,1,17,1
109088,1,37,1
109098,1,17,4
109098,1,22,4
109098,1,23,2
109105,0,24,1
109105,1,8,1
109111,1,19,9
109111,1,22,2
109111,1,28,12
109119,1,17,1
