ip,channel,ip_channel_confRate
191846,134,0.0
191846,140,0.0
191846,145,0.0
191846,211,0.0
191846,245,0.0
191846,379,0.0
191846,459,0.0
191849,259,0.0
191851,122,0.0
191851,123,0.0
191851,128,0.0
191851,265,0.0
191851,477,0.0
191851,480,0.0
191854,459,0.0
191863,19,0.0
191863,107,0.0
191863,121,0.0
191863,134,0.0
191863,140,0.0
191863,145,0.0
191863,215,0.0
191863,219,0.0
191863,237,0.0
191863,245,0.0
191863,265,0.0
191863,379,0.0
191863,442,0.0
191863,477,0.0
191863,489,0.0
191880,105,0.0
191880,128,0.0
191880,130,0.0
191880,134,0.0
191880,140,0.0
191880,145,0.0
191880,150,0.0
191880,205,0.0
191880,219,0.0
191880,245,0.0
191880,259,0.0
191880,280,0.0
191880,379,0.0
191880,401,0.0
191880,442,0.0
191880,452,0.0
191894,19,0.0
191894,107,0.0
191894,121,0.0
191894,153,0.0
191894,219,0.0
191894,265,0.0
191894,315,0.0
191894,379,0.0
191894,401,0.0
191894,477,0.0
191894,489,0.0
191907,265,0.0
191907,280,0.0
191914,215,0.0
191928,451,0.0
191954,107,0.0
191954,280,0.0
191954,435,0.0
191954,442,0.0
191954,480,0.0
191958,121,0.0
191958,245,0.0
191972,121,0.0
191972,245,0.0
191975,212,0.0
191975,328,0.0
191988,173,0.0
191988,349,0.0
191988,439,0.0
191988,481,0.0
191991,115,0.0
191991,125,0.0
191991,134,0.0
191991,135,0.0
191991,140,0.0
191991,145,0.0
191991,259,0.0
191991,280,0.0
191991,417,0.0
191991,442,0.0
191991,459,0.0
192012,107,0.0
192012,122,0.0
192012,128,0.0
192012,205,0.0
192012,219,0.0
192012,259,0.0
192012,280,0.0
192030,259,0.0
192030,280,0.0
192030,379,0.0
192059,386,0.0
192059,401,0.0
192059,442,0.0
192085,469,0.0
192091,128,0.0
192094,111,0.0
192094,134,0.0
192094,153,0.0
192094,173,0.0
192094,325,0.0
192094,469,0.0
192099,145,0.0
192108,477,0.0
192120,140,0.0
192120,153,0.0
192120,215,0.0
192120,259,0.0
192120,400,0.0
192168,459,0.0
192198,245,0.0
192266,137,0.0
192266,140,0.0
192266,178,0.0
192266,215,0.0
192266,259,0.0
192266,400,0.0
192285,215,0.0
192311,459,0.0
192323,469,0.0
192337,212,0.0
192337,328,0.0
192389,234,0.0
192413,138,0.0
192413,140,0.0
192413,153,0.0
192413,442,0.0
192456,140,0.0
192458,212,0.0
192458,328,0.0
192478,215,0.0
192494,134,0.0
192494,140,0.0
192494,145,0.0
192518,376,0.0
192520,125,0.0
192520,128,0.0
192520,145,0.0
192520,178,0.0
192520,215,0.0
192520,258,0.0
192520,259,0.0
192520,442,0.0
192533,113,0.0
192533,116,0.0
192533,122,0.0
192533,134,0.0
192533,379,0.0
192533,439,0.0
192533,469,0.0
192542,107,0.0
192542,150,0.0
192542,153,0.0
192542,386,0.0
192542,409,0.0
192542,424,0.0
192542,435,0.0
192542,477,0.0
192542,480,0.0
192548,111,0.0
192548,134,0.0
192548,173,0.0
192548,178,0.0
192548,232,0.0
192548,265,0.0
192548,280,0.0
192548,317,0.0
192548,319,0.0
192548,349,0.0
192548,466,0.0
192548,469,0.0
192550,245,0.0
192555,19,0.0
192555,121,0.0
192555,130,0.0
192555,153,0.0
192555,219,0.0
192555,242,0.0
192555,401,0.0
192555,480,0.0
192578,469,0.0
192602,128,0.0
192602,140,0.0
192602,215,0.0
192606,234,0.0
192606,259,0.0
192606,280,0.0
192610,237,0.0
192615,121,0.0
192615,135,0.0
192615,153,0.0
192615,328,0.0
192615,401,0.0
192615,412,0.0
192615,424,0.0
192615,435,0.0
192615,477,0.0
192625,125,0.0
192625,145,0.0
192625,178,0.0
192625,258,0.0
192625,259,0.0
192625,442,0.0
192690,215,0.0
192694,121,0.0
192694,245,0.0
192712,30,0.0
192712,123,0.0
192712,128,0.0
192712,245,0.0
192719,265,0.0
192756,107,0.0
192756,121,0.0
192756,128,0.0
192756,130,0.0
192756,134,0.0
192756,205,0.0
192756,215,0.0
192756,245,0.0
192756,265,0.0
192756,319,0.0
192756,349,0.0
192756,377,0.0
192756,379,0.0
192756,412,0.0
192756,435,0.0
192756,439,0.0
192756,459,0.0
192756,463,0.0
192756,466,0.0
192756,469,0.0
192756,481,0.0
192765,137,0.0
192765,245,0.0
192772,128,0.0
192783,349,0.0
192783,452,0.0
192792,140,0.0
192792,215,0.0
192792,259,0.0
192796,379,0.0
192796,477,0.0
192849,137,0.0
192879,110,0.0
192879,121,0.0
192879,123,0.0
192879,128,0.0
192879,134,0.0
192879,140,0.0
192879,145,0.0
192879,153,0.0
192879,215,0.0
192879,219,0.0
192879,315,0.0
192879,328,0.0
192879,386,0.0
192879,400,0.0
192879,424,0.0
192879,435,0.0
192879,442,0.0
192879,480,0.0
192891,215,0.0
192895,134,0.0
192895,439,0.0
192914,153,0.0
192914,400,0.0
192914,442,0.0
192960,134,0.0
192960,178,0.0
192960,280,0.0
192962,215,0.0
192965,134,0.0
192965,140,0.0
192965,145,0.0
192965,215,0.0
192965,245,0.0
192965,452,0.0
192967,364,0.0
192970,21,0.0
192975,400,0.0
192977,140,0.0
192977,153,0.0
192977,215,0.0
192977,259,0.0
192980,128,0.0
193035,212,0.0
193035,328,0.0
193039,128,0.0
193039,232,0.0
193039,243,0.0
193056,219,0.0
193056,477,0.0
193061,122,0.0
193061,134,0.0
193061,137,0.0
193061,173,0.0
193061,245,0.0
193061,259,0.0
193061,265,0.0
193061,280,0.0
193061,317,0.0
193061,349,0.0
193061,439,0.0
193061,452,0.0
193061,466,0.0
193061,469,0.0
193069,130,0.0
193069,153,0.0
193069,205,0.0
193069,266,0.0
193069,435,0.0
193069,489,0.0
193093,110,0.0
193097,280,0.0
193097,364,0.0
193184,134,0.0
193184,140,0.0
193184,145,0.0
193184,232,0.0
193184,243,0.0
193202,21,0.0
193218,213,0.0
193247,134,0.0
193247,140,0.0
193247,145,0.0
193291,215,0.0
193299,121,0.0
193299,245,0.0
193299,459,0.0
193380,215,0.0
193406,107,0.0
193406,123,0.0
193406,140,0.0
193406,153,0.0
193406,215,0.0
193406,326,0.0
193406,442,0.0
193434,110,0.0
193434,121,0.0
193434,128,0.0
193434,134,0.0
193434,140,0.0
193434,145,0.0
193434,153,0.0
193434,265,0.0
193434,280,0.0
193434,326,0.0
193448,107,0.0
193448,124,0.0
193448,135,0.0
193448,137,0.0
193448,153,0.0
193448,215,0.0
193448,219,0.0
193448,245,0.0
193448,266,0.0
193448,326,0.0
193448,409,0.0
193448,412,0.0
193448,477,0.0
193448,489,0.0
193448,497,0.0
193453,236,0.0
193464,110,0.0
193464,121,0.0
193464,125,0.0
193464,128,0.0
193464,134,0.0
193464,153,0.0
193464,178,0.0
193464,245,0.0
193464,259,0.0
193464,265,0.0
193464,280,0.0
193464,326,0.0
193464,477,0.0
193474,245,0.0
193498,134,0.0
193498,140,0.0
193498,145,0.0
193498,215,0.0
193498,259,0.0
193521,107,0.0
193521,134,0.0
193521,178,0.0
193521,265,0.0
193521,280,0.0
193521,459,0.0
193522,140,0.0
193522,153,0.0
193522,442,0.0
193523,101,0.0
193523,134,0.0
193523,140,0.0
193523,145,0.0
193523,182,0.0
193523,330,0.0
193523,421,0.0
193523,449,0.0
193523,479,0.0
193539,386,0.0
193539,409,0.0
193546,121,0.0
193546,130,0.0
193546,245,0.0
193548,116,0.0
193548,173,0.0
193548,319,0.0
193548,349,0.0
193548,439,0.0
193591,178,0.0
193591,265,0.0
193591,280,0.0
193591,459,0.0
193650,128,0.0
193673,134,0.0
193673,178,0.0
193673,280,0.0
193674,110,0.0
193674,128,0.0
193698,125,0.0
193698,265,0.0
193698,280,0.0
193716,234,0.0
193716,259,0.0
193753,134,0.0
193753,140,0.0
193753,153,0.0
193753,178,0.0
193753,215,0.0
193753,280,0.0
193753,400,0.0
193791,232,0.0
193793,125,0.0
193793,128,0.0
193794,128,0.0
193797,134,0.0
193797,140,0.0
193797,145,0.0
193812,111,0.0
193812,134,0.0
193812,178,0.0
193812,280,0.0
193812,478,0.0
193872,245,0.0
193892,130,0.0
193892,153,0.0
193892,377,0.0
193892,379,0.0
193892,477,0.0
193892,480,0.0
193901,107,0.0
193919,140,0.0
193919,153,0.0
193919,400,0.0
193919,442,0.0
193923,128,0.0
193944,128,0.0
193992,107,0.0
194031,121,0.0
194031,245,0.0
194035,111,0.0
194035,219,0.0
194035,439,0.0
194037,121,0.0
194037,128,0.0
194037,130,0.0
194037,150,0.0
194037,265,0.0
194037,435,0.0
194037,442,0.0
194037,459,0.0
194037,463,0.0
194037,477,0.0
194039,121,0.0
194039,150,0.0
194039,153,0.0
194039,315,0.0
194039,435,0.0
194039,480,0.0
194039,481,0.0
194040,205,0.0
194040,259,0.0
194040,280,0.0
194040,412,0.0
194040,478,0.0
194050,134,0.0
194050,140,0.0
194050,145,0.0
194050,232,0.0
194050,243,0.0
194052,125,0.0
194052,245,0.0
194057,215,0.0
194059,213,0.03180808364797749
194105,130,0.0
194105,245,0.0
194117,121,0.0
194117,212,0.0
194117,245,0.0
194117,328,0.0
194132,265,0.0
194132,280,0.0
194139,128,0.0
194147,215,0.0
194151,121,0.0
194151,134,0.0
194151,178,0.0
194151,205,0.0
194151,435,0.0
194151,463,0.0
194153,107,0.0
194158,134,0.0
194158,140,0.0
194158,145,0.0
194163,211,0.0
194163,245,0.0
194177,215,0.0
194185,400,0.0
194210,134,0.0
194210,135,0.0
194210,137,0.0
194210,140,0.0
194210,145,0.0
194210,153,0.0
194210,265,0.0
194210,278,0.0
194210,325,0.0
194210,328,0.0
194210,377,0.0
194210,401,0.0
194210,435,0.0
194210,439,0.0
194210,442,0.0
194210,489,0.0
194286,215,0.0
194289,19,0.0
194289,107,0.0
194289,115,0.0
194289,125,0.0
194289,128,0.0
194289,135,0.0
194289,236,0.0
194289,242,0.0
194289,245,0.0
194289,259,0.0
194289,377,0.0
194289,401,0.0
194289,442,0.0
194289,480,0.0
194300,212,0.0
194305,211,0.0
194305,245,0.0
194308,107,0.0
194308,121,0.0
194308,124,0.0
194308,145,0.0
194308,178,0.0
194308,219,0.0
194308,245,0.0
194308,259,0.0
194308,280,0.0
194308,315,0.0
194308,401,0.0
194308,442,0.0
194341,19,0.0
194341,122,0.0
194341,153,0.0
194341,430,0.0
194341,439,0.0
194341,452,0.0
194341,466,0.0
194341,469,0.0
194350,205,0.0
194354,134,0.0
194354,140,0.0
194354,145,0.0
194365,236,0.0
194370,245,0.0
194372,212,0.0
194372,328,0.0
194403,125,0.0
194413,215,0.0
194452,130,0.0
194452,245,0.0
194456,215,0.0
194513,215,0.0
194513,459,0.0
194519,379,0.0
194520,379,0.0
194612,140,0.0
194612,442,0.0
194623,115,0.0
194623,125,0.0
194623,135,0.0
194623,258,0.0
194623,259,0.0
194623,265,0.0
194623,280,0.0
194623,442,0.0
194653,212,0.0
194653,328,0.0
194673,111,0.0
194673,122,0.0
194673,349,0.0
194673,379,0.0
194684,379,0.0
194712,134,0.0
194712,140,0.0
194712,145,0.0
194712,232,0.0
194712,243,0.0
194722,107,0.0
194724,21,0.0
194724,469,0.0
194802,3,0.0
194802,236,0.0
194809,19,0.0
194809,128,0.0
194809,153,0.0
194809,219,0.0
194809,266,0.0
194809,328,0.0
194809,379,0.0
194809,409,0.0
194809,452,0.0
194829,137,0.0
194829,245,0.0
194881,121,0.0
194881,245,0.0
194882,121,0.0
194954,128,0.0
194954,205,0.0
194966,110,0.0
194966,128,0.0
194968,121,0.0
194968,245,0.0
194977,140,0.0
194977,153,0.0
194977,215,0.0
194977,442,0.0
194983,215,0.0
195049,205,0.0
195049,245,0.0
195053,134,0.0
195053,140,0.0
195053,145,0.0
195086,280,0.0
195111,125,0.0
195142,137,0.0
195142,325,0.0
195142,349,0.0
195142,439,0.0
195165,137,0.0
195165,245,0.0
195190,134,0.0
195190,140,0.0
195190,145,0.0
195218,236,0.0
195255,140,0.0
195255,178,0.0
195255,442,0.0
195277,265,0.0
195277,280,0.0
195287,135,0.0
195287,153,0.0
195287,328,0.0
195287,379,0.0
195287,424,0.0
195287,435,0.0
195287,442,0.0
195287,480,0.0
195291,280,0.0
195295,128,0.0
195301,3,0.0
195301,122,0.0
195322,134,0.0
195322,459,0.0
195342,107,0.0
195346,115,0.0
195346,122,0.0
195346,135,0.0
195346,153,0.0
195346,315,0.0
195346,439,0.0
195346,466,0.0
195346,469,0.0
195365,153,0.0
195365,205,0.0
195365,409,0.0
195365,442,0.0
195365,489,0.0
195368,122,0.0
195418,107,0.0
195418,134,0.0
195418,178,0.0
195418,280,0.0
195429,134,0.0
195429,140,0.0
195429,145,0.0
195434,121,0.0
195434,245,0.0
195469,128,0.0
195491,215,0.0
195501,121,0.0
195501,245,0.0
195504,205,0.0
195533,137,0.0
195533,245,0.0
195542,134,0.0
195542,140,0.0
195542,145,0.0
195542,265,0.0
195556,173,0.0
195556,315,0.0
195556,439,0.0
195556,469,0.0
195560,134,0.0
195560,145,0.0
195560,244,0.0
195575,245,0.0
195590,244,0.0
195593,128,0.0
195598,128,0.0
195598,134,0.0
195598,178,0.0
195598,215,0.0
195598,280,0.0
195610,134,0.0
195610,265,0.0
195610,435,0.0
195610,480,0.0
195610,489,0.0
195613,128,0.0
195627,400,0.0
195655,123,0.0
195655,128,0.0
195655,234,0.0
195655,236,0.0
195655,259,0.0
195713,215,0.0
195729,477,0.0
195776,234,0.0
195776,237,0.0
195776,259,0.0
195777,364,0.0
195780,280,0.0
195780,459,0.0
195791,134,0.0
195791,173,0.0
195791,232,0.0
195791,319,0.0
195791,349,0.0
195791,379,0.0
195791,439,0.0
195791,452,0.0
195791,487,0.0
195797,135,0.0
195797,215,0.0
195797,232,0.0
195797,243,0.0
195833,477,0.0
195834,459,0.0
195844,477,0.0
195846,213,0.0
195863,265,0.0
195863,280,0.0
195863,467,0.0
195875,400,0.0
195898,134,0.0
195898,265,0.0
195898,452,0.0
195901,13,0.0
195901,101,0.0
195901,107,0.0
195901,113,0.0
195901,182,0.0
195901,236,0.0
195901,449,0.0
195901,477,0.0
195930,315,0.0
195930,377,0.0
195930,409,0.0
195930,463,0.0
195950,122,0.0
195971,107,0.0
195971,122,0.0
195971,128,0.0
195971,212,0.0
195971,328,0.0
195971,412,0.0
195971,442,0.0
195971,477,0.0
195980,364,0.0
195988,459,0.0
196002,125,0.0
196002,140,0.0
196002,145,0.0
196002,258,0.0
196002,259,0.0
196002,265,0.0
196002,442,0.0
196002,467,0.0
196018,134,0.0
196018,145,0.0
196018,265,0.0
196018,280,0.0
196025,107,0.0
196061,125,0.0
196076,128,0.0
196078,134,0.0
196078,140,0.0
196078,145,0.0
196096,107,0.0
196103,125,0.0
196103,145,0.0
196103,178,0.0
196103,258,0.0
196103,259,0.0
196103,442,0.0
196105,215,0.0
196109,215,0.0
196128,347,0.0
196133,121,0.0
196133,245,0.0
196134,459,0.0
196145,122,0.0
196145,128,0.0
196145,205,0.0
196145,245,0.0
196145,266,0.0
196145,401,0.0
196145,409,0.0
196145,489,0.0
196155,107,0.0
196158,121,0.0
196158,245,0.0
196230,128,0.0
196230,212,0.0
196230,328,0.0
196252,107,0.0
196281,245,0.0
196306,237,0.0
196336,122,0.0
196337,205,0.0
196337,265,0.0
196337,379,0.0
196350,135,0.0
196350,205,0.0
196350,315,0.0
196350,401,0.0
196350,463,0.0
196350,477,0.0
196350,481,0.0
196350,489,0.0
196362,19,0.0
196362,121,0.0
196362,134,0.0
196362,140,0.0
196362,145,0.0
196362,153,0.0
196362,328,0.0
196362,401,0.0
196362,412,0.0
196362,435,0.0
196362,439,0.0
196362,442,0.0
196372,245,0.0
196372,452,0.0
196377,459,0.0
196382,137,0.0
196382,245,0.0
196387,111,0.0
196387,134,0.0
196387,232,0.0
196387,319,0.0
196387,379,0.0
196387,452,0.0
196389,128,0.0
196389,134,0.0
196389,140,0.0
196389,145,0.0
196389,215,0.0
196389,280,0.0
196400,113,0.0
196400,121,0.0
196400,153,0.0
196400,245,0.0
196400,349,0.0
196400,430,0.0
196400,439,0.0
196400,466,0.0
196400,487,0.0
196400,489,0.0
196403,121,0.0
196437,215,0.0
196437,259,0.0
196454,128,0.0
196503,107,0.0
196503,125,0.0
196507,212,0.0
196507,328,0.0
196543,134,0.0
196543,140,0.0
196543,145,0.0
196543,215,0.0
196551,134,0.0
196551,140,0.0
196551,145,0.0
196562,134,0.0
196562,178,0.0
196562,280,0.0
196573,107,0.0
196573,259,0.0
196584,219,0.0
196584,278,0.0
196584,328,0.0
196584,459,0.0
196584,480,0.0
196586,107,0.0
196597,110,0.0
196597,128,0.0
196597,134,0.0
196597,140,0.0
196597,145,0.0
196598,128,0.0
196598,215,0.0
196600,128,0.0
196609,134,0.0
196609,140,0.0
196609,145,0.0
196609,232,0.0
196609,243,0.0
196639,125,0.0
196639,265,0.0
196639,280,0.0
196642,211,0.0
196642,245,0.0
196646,459,0.0
196670,107,0.0
196674,125,0.0
196674,145,0.0
196674,178,0.0
196674,258,0.0
196674,259,0.0
196674,442,0.0
196730,134,0.0
196730,140,0.0
196730,145,0.0
196767,211,0.0
196767,245,0.0
196769,19,0.0
196769,111,0.0
196769,121,0.0
196769,134,0.0
196769,219,0.0
196769,278,0.0
196769,377,0.0
196769,489,0.0
196769,497,0.0
196778,115,0.0
196778,125,0.0
196778,135,0.0
196778,259,0.0
196778,265,0.0
196778,280,0.0
196778,442,0.0
196786,265,0.0
196786,280,0.0
196786,467,0.0
196790,107,0.0
196790,140,0.0
196790,245,0.0
196790,315,0.0
196790,328,0.0
196790,442,0.0
196803,215,0.0
196835,111,0.0
196835,116,0.0
196835,121,0.0
196835,128,0.0
196835,134,0.0
196835,140,0.0
196835,145,0.0
196835,319,0.0
196835,349,0.0
196835,379,0.0
196835,424,0.0
196835,439,0.0
196835,469,0.0
196847,121,0.0
196847,245,0.0
196857,215,0.0
196862,121,0.0
196862,140,0.0
196862,215,0.0
196862,245,0.0
196870,134,0.0
196870,140,0.0
196870,145,0.0
196880,125,0.0
196880,130,0.0
196880,145,0.0
196880,178,0.0
196880,245,0.0
196880,258,0.0
196880,259,0.0
196880,442,0.0
196887,110,0.0
196887,128,0.0
196887,215,0.0
196900,121,0.0
196900,245,0.0
196900,265,0.0
196900,280,0.0
196906,134,0.0
196906,140,0.0
196906,145,0.0
196910,219,0.0
196910,265,0.0
196910,379,0.0
196953,21,0.0
196953,125,0.0
196953,145,0.0
196953,178,0.0
196953,258,0.0
196953,259,0.0
196953,442,0.0
196968,121,0.0
196968,245,0.0
196973,134,0.0
196973,140,0.0
196973,145,0.0
196980,278,0.0
196980,377,0.0
196980,442,0.0
197033,121,0.0
197033,245,0.0
197043,17,0.0
197043,107,0.0
197043,113,0.0
197043,121,0.0
197043,134,0.0
197043,140,0.0
197043,145,0.0
197043,153,0.0
197043,328,0.0
197043,377,0.0
197043,386,0.0
197043,480,0.0
197043,489,0.0
197048,121,0.0
197048,211,0.0
197048,245,0.0
197093,105,0.0
197093,110,0.0
197093,115,0.0
197093,121,0.0
197093,134,0.0
197093,140,0.0
197093,145,0.0
197093,153,0.0
197093,205,0.0
197093,237,0.0
197093,245,0.0
197093,265,0.0
197093,280,0.0
197093,379,0.0
197095,215,0.0
197135,211,0.0
197135,245,0.0
197172,125,0.0
197172,145,0.0
197172,178,0.0
197172,258,0.0
197172,259,0.0
197172,442,0.0
197172,477,0.0
197177,3,0.0
197177,107,0.0
197177,459,0.0
197177,469,0.0
197178,121,0.0
197178,245,0.0
197178,379,0.0
197187,215,0.0
197201,134,0.0
197201,173,0.0
197201,215,0.0
197201,319,0.0
197201,349,0.0
197201,452,0.0
197209,3,0.0
197209,107,0.0
197209,122,0.0
197209,134,0.0
197209,137,0.0
197209,145,0.0
197209,153,0.0
197209,173,0.0
197209,178,0.0
197209,245,0.0
197209,265,0.0
197209,280,0.0
197209,349,0.0
197209,439,0.0
197209,477,0.0
197209,480,0.0
197227,121,0.0
197227,245,0.0
197227,259,0.0
197227,459,0.0
197234,379,0.0
197234,386,0.0
197234,401,0.0
197234,442,0.0
197265,134,0.0
197265,140,0.0
197265,145,0.0
197275,3,0.0
197275,115,0.0
197275,125,0.0
197275,135,0.0
197275,215,0.0
197275,245,0.0
197275,259,0.0
197275,442,0.0
197279,265,0.0
197279,379,0.0
197279,401,0.0
197305,107,0.0
197305,134,0.0
197305,178,0.0
197315,333,0.0
197315,477,0.0
197343,140,0.0
197343,215,0.0
197347,245,0.0
197349,107,0.0
197349,121,0.0
197349,245,0.0
197352,134,0.0
197352,140,0.0
197352,145,0.0
197352,215,0.0
197355,110,0.0
197355,134,0.0
197355,178,0.0
197355,280,0.0
197356,379,0.0
197365,128,0.0
197393,212,0.0
197393,328,0.0
197394,347,0.0
197406,125,0.0
197502,245,0.0
197502,452,0.0
197502,477,0.0
197542,210,0.0
197548,237,0.0
197587,134,0.0
197601,259,0.0
197601,459,0.0
197605,125,0.0
197619,265,0.0
197619,280,0.0
197619,442,0.0
197625,259,0.0
197628,215,0.0
197632,215,0.0
197654,265,0.0
197654,280,0.0
197668,245,0.0
197671,107,0.0
197710,19,0.0
197710,121,0.0
197710,452,0.0
197716,376,0.0
197717,379,0.0
197735,116,0.0
197735,121,0.0
197735,134,0.0
197735,135,0.0
197735,153,0.0
197735,315,0.0
197735,319,0.0
197735,424,0.0
197735,439,0.0
197735,466,0.0
197735,469,0.0
197735,478,0.0
197735,481,0.0
197757,113,0.0
197757,259,0.0
197757,265,0.0
197757,280,0.0
197768,245,0.0
197768,477,0.0
197805,123,0.0
197805,137,0.0
197805,215,0.0
197833,107,0.0
197864,477,0.0
197894,121,0.0
197894,134,0.0
197894,153,0.0
197918,113,0.0
197935,215,0.0
197944,469,0.0
197966,213,0.0
197969,364,0.0
198003,442,0.0
198008,213,0.0
198017,459,0.0
198026,459,0.0
198027,134,0.0
198027,178,0.0
198027,280,0.0
198043,122,0.0
198043,153,0.0
198043,315,0.0
198043,325,0.0
198043,424,0.0
198043,439,0.0
198043,466,0.0
198043,469,0.0
198081,121,0.0
198081,245,0.0
198093,215,0.0
198117,134,0.0
198117,140,0.0
198117,145,0.0
198122,347,0.0
198132,3,0.0
198132,245,0.0
198132,265,0.0
198132,401,0.0
198132,442,0.0
198137,128,0.0
198137,245,0.0
198143,125,0.0
198146,125,0.0
198146,145,0.0
198146,178,0.0
198146,258,0.0
198146,259,0.0
198146,442,0.0
198156,107,0.0
198157,402,0.0
198159,17,0.0
198159,115,0.0
198159,122,0.0
198159,153,0.0
198159,205,0.0
198159,219,0.0
198159,442,0.0
198160,125,0.0
198160,140,0.0
198160,178,0.0
198160,215,0.0
198160,442,0.0
198163,265,0.0
198163,280,0.0
198173,128,0.0
198262,245,0.0
198323,140,0.0
198323,178,0.0
198328,134,0.0
198328,178,0.0
198328,259,0.0
198328,280,0.0
198328,459,0.0
198340,459,0.0
198340,477,0.0
198350,125,0.0
198350,145,0.0
198350,178,0.0
198350,258,0.0
198350,259,0.0
198350,442,0.0
198355,128,0.0
198393,259,0.0
198393,280,0.0
198405,128,0.0
198405,134,0.0
198405,140,0.0
198405,145,0.0
198405,178,0.0
198405,215,0.0
198448,213,0.0
198500,134,0.0
198500,178,0.0
198500,280,0.0
198535,128,0.0
198535,137,0.0
198535,153,0.0
198535,215,0.0
198535,245,0.0
198535,326,0.0
198535,439,0.0
198547,110,0.0
198547,140,0.0
198547,178,0.0
198547,215,0.0
198547,259,0.0
198547,280,0.0
198547,400,0.0
198552,128,0.0
198552,137,0.0
198552,245,0.0
198559,121,0.0
198559,135,0.0
198559,153,0.0
198559,219,0.0
198559,452,0.0
198559,463,0.0
198559,477,0.0
198573,107,0.0
198573,121,0.0
198573,153,0.0
198573,215,0.0
198573,245,0.0
198573,326,0.0
198588,122,0.0
198588,153,0.0
198588,234,0.0
198588,242,0.0
198588,259,0.0
198588,326,0.0
198588,435,0.0
198588,452,0.0
198588,477,0.0
198588,480,0.0
198588,489,0.0
198589,459,0.0
198628,128,0.0
198628,134,0.0
198628,140,0.0
198628,145,0.0
198652,134,0.0
198652,137,0.0
198652,178,0.0
198652,245,0.0
198652,280,0.0
198677,101,0.0
198686,134,0.0
198686,140,0.0
198686,145,0.0
198713,215,0.0
198725,134,0.0
198725,140,0.0
198725,145,0.0
198775,121,0.0
198775,245,0.0
198829,212,0.0
198829,328,0.0
198846,125,0.0
198846,145,0.0
198846,178,0.0
198846,258,0.0
198846,259,0.0
198846,442,0.0
198865,265,0.0
198865,280,0.0
198866,107,0.0
198866,242,0.0
198866,412,0.0
198866,435,0.0
198866,463,0.0
198996,128,0.0
198997,107,0.0
199001,259,0.0
199001,265,0.0
199047,121,0.0
199047,245,0.0
199051,125,0.0
199058,215,0.0
199058,265,0.0
199058,467,0.0
199066,376,0.0
199067,105,0.0
199067,125,0.0
199067,145,0.0
199067,178,0.0
199067,258,0.0
199067,259,0.0
199067,442,0.0
199085,274,0.0
199087,134,0.0
199087,140,0.0
199087,145,0.0
199113,245,0.0
199113,452,0.0
199115,110,0.0
199115,128,0.0
199115,134,0.0
199115,140,0.0
199115,145,0.0
199158,134,0.0
199158,140,0.0
199158,145,0.0
199205,121,0.0
199205,245,0.0
199282,115,0.0
199282,125,0.0
199282,135,0.0
199282,259,0.0
199282,417,0.0
199282,442,0.0
199327,212,0.0
199327,328,0.0
199327,459,0.0
199328,110,0.0
199328,128,0.0
199328,459,0.0
199361,134,0.0
199361,178,0.0
199361,280,0.0
199363,145,0.0
199363,215,0.0
199373,477,0.0
199379,128,0.0
199423,125,0.0
199423,459,0.0
199435,245,0.0
199459,259,0.0
199488,134,0.0
199488,140,0.0
199488,145,0.0
199489,215,0.0
199508,134,0.0
199508,178,0.0
199508,259,0.0
199508,280,0.0
199509,128,0.0
199509,140,0.0
199509,153,0.0
199509,215,0.0
199509,265,0.0
199527,137,0.0
199542,19,0.0
199542,107,0.0
199542,121,0.0
199542,134,0.0
199542,153,0.0
199542,477,0.0
199542,489,0.0
199549,115,0.0
199549,125,0.0
199549,135,0.0
199549,215,0.0
199549,258,0.0
199549,259,0.0
199549,442,0.0
199564,134,0.0
199564,140,0.0
199564,145,0.0
199564,379,0.0
199564,459,0.0
199584,145,0.0
199584,435,0.0
199592,341,0.0
199598,173,0.0
199598,232,0.0
199598,315,0.0
199598,439,0.0
199598,469,0.0
199598,487,0.0
199616,107,0.0
199616,122,0.0
199616,134,0.0
199616,153,0.0
199616,265,0.0
199616,409,0.0
199616,424,0.0
199616,477,0.0
199616,489,0.0
199698,215,0.0
199702,137,0.0
199702,215,0.0
199703,459,0.0
199719,237,0.0
199747,153,0.0
199753,265,0.0
199760,137,0.0
199760,245,0.0
199805,107,0.0
199808,245,0.0
199815,122,0.0
199819,115,0.0
199819,125,0.0
199819,135,0.0
199819,258,0.0
199819,259,0.0
199819,442,0.0
199825,213,0.0
199851,128,0.0
199867,245,0.0
199867,477,0.0
199891,121,0.0
199891,219,0.0
199891,245,0.0
199891,379,0.0
199891,386,0.0
199891,409,0.0
199891,477,0.0
199948,107,0.0
199975,121,0.0
199975,125,0.0
199975,140,0.0
199975,245,0.0
199975,442,0.0
200013,153,0.0
200013,326,0.0
200021,347,0.0
200095,477,0.0
200122,140,0.0
200122,153,0.0
200122,265,0.0
200122,280,0.0
200122,442,0.0
200134,150,0.0
200134,153,0.0
200134,212,0.0
200134,219,0.0
200134,328,0.0
200134,424,0.0
200149,376,0.0
200164,21,0.0
200197,107,0.0
200197,134,0.0
200197,178,0.0
200197,319,0.0
200197,459,0.0
200198,205,0.0
200198,386,0.0
200217,107,0.0
200224,107,0.0
200225,125,0.0
200225,145,0.0
200225,178,0.0
200225,258,0.0
200225,259,0.0
200225,442,0.0
200251,134,0.0
200251,137,0.0
200251,439,0.0
