ip,ip_confRate
69823,0.0
69836,0.0
69852,0.0
69853,0.0
69856,0.0
69879,0.0
69886,0.0
69890,0.0
69893,0.0
69899,0.0
69913,0.0
69918,0.0
69935,0.0
69944,0.0
69946,0.0
69952,0.0
69973,0.0
69975,0.0
69982,0.0
69984,0.0
69995,0.0
70036,0.0
70041,0.0
70168,0.0
70192,0.0
70195,0.0
70207,0.0
70233,0.0
70241,0.0
70248,0.0
70253,0.0
70265,0.0
70280,0.0
70308,0.0
70311,0.0
70313,0.0
70324,0.0
70327,0.0
70334,0.0
70335,0.0
70338,0.0
70345,0.0
70346,0.0
70347,0.0
70349,0.0
70361,0.0
70379,0.0
70386,0.0
70391,0.0
70396,0.0
70398,0.0
70404,0.0
70416,0.0
70433,0.0
70436,0.0
70446,0.0
70451,0.0
70461,0.0
70462,0.0
70463,0.0
70464,0.0
70475,0.0
70494,0.0
70495,0.0
70496,0.0
70504,0.0
70522,0.0
70532,0.0
70533,0.0
70537,0.0
70552,0.0
70563,0.0
70564,0.0
70566,0.0
70572,0.0
70577,0.0
70600,0.0
70613,0.0
70621,0.0
70631,0.0
70634,0.0
70635,0.0
70656,0.0
70669,0.0
70677,0.0
70683,0.0
70687,0.0
70688,0.0
70690,0.0
70715,0.0
70719,0.0
70729,0.0
70747,0.0
70780,0.0
70787,0.0
70795,0.0
70805,0.0
70818,0.0
70825,0.0
70826,0.0
70837,0.0
70840,0.0
70862,0.0
70880,0.0
70896,0.0
70897,0.0
70901,0.0
70921,0.0
70951,0.0
70957,0.0
70972,0.0
70975,0.0
70976,0.0
70986,0.0
70998,0.0
71004,0.0
71008,0.0
71017,0.0
71052,0.0
71071,0.0
71076,0.0
71093,0.0
71099,0.0
71128,0.0
71149,0.0
71162,0.0
71169,0.0
71178,0.0
71198,0.0
71201,0.0
71204,0.0
71219,0.0
71235,0.0
71238,0.01033684308101585
71242,0.0
71244,0.0
71248,0.0
71303,0.0
71322,0.0
71348,0.0
71357,0.0
71367,0.0
71373,0.0
71380,0.0
71387,0.0
71389,0.0
71393,0.0
71401,0.0
71403,0.0
71413,0.0
71421,0.0
71424,0.0
71435,0.0
71436,0.0
71444,0.0
71448,0.0
71449,0.0
71458,0.0
71462,0.0
71464,0.0
71482,0.0
71483,0.0
71488,0.0
71502,0.0
71507,0.0
71514,0.0
71517,0.0
71535,0.0
71542,0.0
71562,0.0
71579,0.0
71593,0.0
71597,0.0
71601,0.0
71610,0.0
71624,0.0
71636,0.0
71643,0.0
71665,0.0
71667,0.0
71671,0.0
71675,0.0
71686,0.0
71687,0.0
71692,0.0
71710,0.0
71711,0.0
71723,0.0
71724,0.0
71740,0.0
71761,0.0
71762,0.0
71786,0.0
71788,0.0
71789,0.0
71790,0.0
71793,0.0
71796,0.0
71805,0.0
71810,0.0
71838,0.0
71863,0.0
71870,0.0
71889,0.0
71907,0.0
71952,0.0
71969,0.0
71990,0.0
72000,0.0
72009,0.0
72023,0.0
72028,0.0
72050,0.0
72055,0.0
72065,0.0
72078,0.0
72079,0.0
72082,0.0
72094,0.0
72102,0.0
72108,0.0
72110,0.0
72111,0.0
72119,0.0
72128,0.0
72160,0.0
72164,0.0
72166,0.0
72170,0.0
72193,0.0
72199,0.0
72204,0.0
72211,0.0
72213,0.0
72214,0.0
72217,0.0
72224,0.0
72226,0.0
72235,0.0
72248,0.0
72253,0.0
72259,0.0
72261,0.0
72262,0.0
72287,0.0
72298,0.0
72302,0.0
72306,0.0
72321,0.0
72322,0.0
72335,0.0
72339,0.0
72346,0.0
72349,0.0
72357,0.0
72361,0.0
72364,0.0
72387,0.0
72393,0.0
72397,0.0
72435,0.0
72459,0.0
72460,0.0
72503,0.0
72508,0.0
72519,0.0
72544,0.0
72562,0.0
72596,0.0
72614,0.0
72615,0.0
72627,0.0
72630,0.0
72638,0.0
72666,0.0
72695,0.0
72698,0.0
72706,0.0
72711,0.0
72713,0.0
72722,0.0
72732,0.0
72742,0.0
72754,0.0
72771,0.0
72791,0.0
72820,0.0
72831,0.0
72833,0.0
72848,0.0
72851,0.0
72867,0.0
72870,0.0
72936,0.0
72938,0.0
72948,0.0
72956,0.0
72967,0.0
72986,0.0
73008,0.0
73015,0.0
73017,0.0
73031,0.0
73032,0.0
73038,0.0
73040,0.0
73043,0.0
73044,0.0
73080,0.0
73084,0.0
73100,0.0
73107,0.0
73119,0.0
73144,0.0
73145,0.0
73162,0.0
73168,0.0
73179,0.0
73194,0.0
73200,0.0
73201,0.0
73213,0.0
73232,0.0
73235,0.0
73238,0.0
73242,0.0
73246,0.0
73258,0.0
73263,0.0
73269,0.0
73278,0.0
73296,0.0
73299,0.0
73302,0.0
73305,0.0
73309,0.0
73313,0.0
73318,0.0
73333,0.0
73336,0.0
73342,0.0
73356,0.0
73362,0.0
73366,0.0
73395,0.0
73403,0.0
73416,0.0
73456,0.0
73467,0.0
73487,0.0009132228967248416
73489,0.0
73496,0.0
73503,0.0
73506,0.0
73516,0.0
73527,0.0
73555,0.0
73582,0.0
73593,0.0
73608,0.0
73610,0.0
73636,0.0
73641,0.0
73646,0.0
73655,0.0
73669,0.0
73671,0.0
73729,0.0
73733,0.0
73750,0.0
73756,0.0
73781,0.0
73814,0.0
73821,0.0
73825,0.0
73839,0.0
73851,0.0
73908,0.0
73933,0.0
73954,0.0
73978,0.0
74005,0.0
74013,0.0
74045,0.0
74068,0.0
74074,0.0
74077,0.0
74090,0.0
74151,0.0
74195,0.0
74205,0.0
74264,0.0
74276,0.0
74283,0.0
74294,0.0
74300,0.0
74314,0.0
74315,0.0
74319,0.0
74323,0.0
74324,0.0
74339,0.0
74342,0.0
74344,0.0
74354,0.0
74355,0.0
74393,0.0
74415,0.0
74422,0.0
74424,0.0
74426,0.0
74442,0.0
74469,0.0
74497,0.0
74515,0.0
74544,0.0
74571,0.0
74596,0.0
74602,0.0
74621,0.0
74638,0.0
74644,0.0
74663,0.0
74668,0.0
74669,0.0
74683,0.0
74687,0.0
74715,0.0
74719,0.0
74732,0.0
74748,0.0
74753,0.0
74757,0.0
74770,0.0
74773,0.0
74783,0.0
74784,0.0
74785,0.0
74803,0.0
74815,0.0
74818,0.0
74834,0.0
74859,0.0
74860,0.0
74861,0.0
74878,0.0
74881,0.0
74889,0.0
74894,0.0
74924,0.0
74936,0.0
74952,0.0
74957,0.0
74967,0.0
74978,0.0
74987,0.0
74999,0.0
75007,0.0
75026,0.0
75044,0.0
75090,0.0
75091,0.0
75092,0.0
75185,0.0
75200,0.0
75221,0.0
75229,0.0
75238,0.0
75264,0.0
75275,0.0
75281,0.0
75300,0.0
75305,0.0
75325,0.0
75329,0.0
75338,0.0
75353,0.0
75354,0.0
75355,0.0
75374,0.0
75379,0.0
75393,0.0
75403,0.0
75404,0.0
75415,0.0
75416,0.0
75419,0.0
75422,0.0
75423,0.0
75431,0.0
75451,0.0
75453,0.0
75463,0.0
75469,0.0
75489,0.0
75504,0.0
75520,0.0
75539,0.0
75574,0.0
75576,0.0
75588,0.0
75593,0.0
75595,0.0
75602,0.0
75617,0.0
75628,0.0
75629,0.0
75634,0.0
75637,0.0
75638,0.0
75640,0.0
75644,0.0
75650,0.0
75651,0.0
75654,0.0
75675,0.0
75676,0.0
75683,0.0
75684,0.0
75693,0.0
75700,0.0
75722,0.0
75727,0.0
75745,0.0
75754,0.0
75777,0.0
75786,0.0
75794,0.0
75799,0.0
75804,0.0
75813,0.0
75825,0.0
75830,0.0
75856,0.0
75858,0.0
75865,0.0
75873,0.0
75885,0.0
75886,0.0
75897,0.0
75898,0.0
75899,0.0
75904,0.0
75927,0.0
75931,0.0
75959,0.0
75980,0.0
75991,0.0
76004,0.0
76009,0.0
76012,0.0
76022,0.0
76031,0.0
76045,0.0
76056,0.0
76080,0.0
76094,0.0
76109,0.0
76130,0.0
76141,0.0
76167,0.0
76171,0.0
76211,0.0
76217,0.0
76241,0.0
76243,0.0
76323,0.0
76341,0.0
76366,0.0
76374,0.0
76389,0.0
76398,0.0
76413,0.0
76440,0.0
76445,0.0
76468,0.0
76471,0.0
76488,0.0
76508,0.0
76517,0.0
76529,0.0
76531,0.0
76541,0.0
76546,0.0
76564,0.0
76571,0.0
76592,0.0
76609,0.0
76616,0.0
76648,0.0
76655,0.0
76681,0.0
76683,0.0
76687,0.0
76697,0.0
76703,0.0
76710,0.0
76718,0.0
76726,0.0
76727,0.0
76736,0.0
76740,0.0
76741,0.0
76744,0.0
76745,0.0
76749,0.0
76759,0.0
76772,0.0
76784,0.0
76788,0.0
76796,0.0
76800,0.0
76802,0.0
76811,0.0
76812,0.0
76822,0.0
76827,0.0
76837,0.0
76848,0.0
76853,0.0
76855,0.0
76872,0.0
76877,0.0
76883,0.0
76885,0.0
76900,0.0
76919,0.0
76932,0.0
76944,0.0
76953,0.0
76966,0.0
76969,0.0
76989,0.0
77004,0.0
77016,0.0
77029,0.0
77048,0.0
77055,0.0
77063,0.0
77065,0.0
77081,0.0
77083,0.0
77085,0.0
77107,0.0
77108,0.0
77111,0.0
77125,0.0
77128,0.0
77147,0.0
77148,0.0
77155,0.0
77183,0.0
77186,0.0
77188,0.0
77209,0.0
77233,0.0
77237,0.0
77240,0.0
77247,0.0
77257,0.0
77266,0.0
77276,0.0
77277,0.0
77282,0.0
77285,0.0
77294,0.0
77295,0.0
77306,0.0
77307,0.0
77314,0.0
77318,0.0
77325,0.0
77328,0.0
77331,0.0
77345,0.0
77351,0.0
77355,0.0
77361,0.0
77379,0.0
77391,0.0
77399,0.0
77403,0.0
77406,0.0
77407,0.0
77420,0.0
77429,0.0
77437,0.0
77457,0.0
77468,0.0
77494,0.0
77499,0.0
77509,0.0
77523,0.0
77532,0.0
77543,0.0
77551,0.0
77553,0.0
77563,0.0
77567,0.0
77569,0.0
77572,0.0
77580,0.0
77582,0.0
77594,0.0
77600,0.0
77610,0.0
77614,0.0
77644,0.0
77647,0.0
77655,0.0
77658,0.0
77666,0.0
77703,0.0
77711,0.0
77713,0.0
77730,0.0
77748,0.0
77759,0.0
77763,0.0
77769,0.0
77772,0.0
77775,0.0
77790,0.0
77792,0.0
77799,0.0
77809,0.0
77825,0.0
77840,0.0
77866,0.0
77867,0.0
77883,0.0
77884,0.0
77896,0.0
77899,0.0
77900,0.0
77901,0.0
77943,0.0
77949,0.0
77958,0.0
77968,0.0
78000,0.0
78022,0.0
78068,0.0
78085,0.0
78090,0.0
78097,0.0
78119,0.0
78150,0.0
78173,0.0
78186,0.0
78225,0.0
78243,0.0
78245,0.0
78262,0.0
78265,0.0
78272,0.0
78289,0.0
78290,0.0
78329,0.0
78349,0.0
78353,0.0
78355,0.0
78366,0.0
78367,0.0
78420,0.0
78423,0.0
78446,0.0
78450,0.0
78473,0.0
78477,0.0
78478,0.0
78482,0.0
78484,0.0
78500,0.0
78506,0.0
78507,0.0
78526,0.0
78536,0.0
78544,0.0
78553,0.0
78574,0.0
78580,0.0
78599,0.0
78600,0.0
78620,0.0
78622,0.0
78627,0.0
78646,0.0
78666,0.0
78673,0.0
78716,0.0
78725,0.0
78730,0.0
78741,0.0
78772,0.0
78776,0.0
78778,0.0
78784,0.0
78787,0.0
78796,0.0
78809,0.0
78827,0.0
78853,0.0
78874,0.0
78881,0.0
78896,0.0
78910,0.0
78911,0.0
78927,0.0
78945,0.0
78948,0.0
78960,0.0
78977,0.0
78981,0.0
78993,0.0
79001,0.0
79019,0.0
79023,0.0
79025,0.0
79044,0.0
79051,0.0
79075,0.0
79098,0.0
79130,0.0
79146,0.0
79176,0.0
79182,0.0
79187,0.0
79205,0.0
79213,0.0
79226,0.0
79237,0.0
79257,0.0
79258,0.0
79271,0.0
79281,0.0
79300,0.0
79332,0.0
79352,0.0
79372,0.0
79384,0.0
79389,0.0
79437,0.0
79456,0.0
79528,0.0
79539,0.0
79593,0.0
79602,0.0
79614,0.0
79616,0.0
79631,0.0
79640,0.0
79662,0.0
79666,0.0
79671,0.0
79673,0.0
79678,0.0
79686,0.0
79707,0.0
79724,0.0
79731,0.0
79738,0.0
79745,0.0
79756,0.0
79757,0.0
79769,0.0
79771,0.0
79779,0.0
79786,0.0
79787,0.0
79800,0.0
79806,0.0
79808,0.0
79821,0.0
79827,0.0
79828,0.0
79851,0.0
79854,0.0
79857,0.0
79874,0.0
79875,0.0
79877,0.016373257652546255
79881,0.0
79901,0.0
79909,0.0
79926,0.0
79941,0.0
79950,0.0
80026,0.0
80029,0.0
80053,0.0
80058,0.0
80080,0.0
80084,0.0
80096,0.0
80101,0.0
80110,0.0
80113,0.0
80114,0.0
80124,0.0
80136,0.0
80140,0.0
80142,0.0
80153,0.0
80155,0.0
80163,0.0
80180,0.0
80188,0.0
80193,0.0
80218,0.0
80219,0.0
80223,0.0
80228,0.0
80233,0.0
80248,0.0
80257,0.0
80273,0.0
80275,0.0
80277,0.0
80282,0.0
80299,0.0
80305,0.0
80306,0.0
80316,0.0
80335,0.0
80348,0.0
80357,0.0
80368,0.0
80372,0.0
80384,0.0
80395,0.0
80398,0.0
80409,0.0
80413,0.0
80416,0.0
80428,0.0
80437,0.0
80438,0.0
80446,0.0
80447,0.0
80450,0.0
80458,0.0
80466,0.0
80468,0.0
80476,0.0
80487,0.0
80532,0.0
80539,0.0
80560,0.0
80561,0.0
80614,0.0
80644,0.0
80686,0.0
80690,0.0
80707,0.0
80723,0.0
80724,0.0
80726,0.0
80736,0.0
80740,0.0
80781,0.0
80806,0.0
80810,0.0
80813,0.0
80827,0.0
80886,0.0
80890,0.0
80908,0.0
80919,0.0
80935,0.0
80974,0.0
80975,0.0
80987,0.0
81009,0.0
81013,0.0
81030,0.0
81068,0.0
81076,0.0
81079,0.0
81082,0.0
81097,0.0
81100,0.0
81102,0.0
81104,0.0
81121,0.0
81138,0.0
81159,0.0
81161,0.0
81167,0.0
81175,0.0
81211,0.0
81220,0.0
81229,0.0
81245,0.0
81261,0.0
81263,0.0
81283,0.0
81285,0.0
81300,0.0
81319,0.0
81331,0.0
81341,0.0
81350,0.0
81354,0.0
81356,0.0
81363,0.0
81374,0.0
81377,0.0
81380,0.0
81386,0.0
81398,0.0
81402,0.0
81404,0.0
81415,0.0
81419,0.0
81424,0.0
81428,0.0
81447,0.0
81448,0.0
81449,0.0
81456,0.0
81458,0.0
81476,0.0
81484,0.0
81501,0.0
81504,0.0
81507,0.0
81513,0.0
81514,0.0
81522,0.0
81526,0.0
81541,0.0
81548,0.0
81549,0.0
81550,0.0
81552,0.0
81556,0.0
81571,0.0
81572,0.0
81574,0.0
81582,0.0
81586,0.0
81587,0.0
81598,0.0
81606,0.0
81607,0.0
81610,0.0
81613,0.0
81614,0.0
81624,0.0
81629,0.0
81634,0.0
81643,0.0
81654,0.0
81662,0.0
81667,0.0
81674,0.0
81683,0.0
81685,0.0
81696,0.0
81698,0.0111835200693763
81699,0.0
81714,0.0
81717,0.0
81725,0.0
81729,0.0
81731,0.0
81736,0.0
81737,0.0
81745,0.0
81753,0.0
81768,0.0
81776,0.0
81779,0.0
81786,0.0
81788,0.0
81792,0.0
81807,0.0
81812,0.0
81814,0.0
81817,0.0
81821,0.0
81824,0.0
81834,0.0
81837,0.0
81846,0.0
81859,0.0
81863,0.0
81876,0.0
81895,0.0
81896,0.0
81897,0.0
81898,0.0
81906,0.0
81909,0.0
81911,0.0
81919,0.0
81922,0.0
81935,0.0
81936,0.0
81937,0.0
81946,0.0
81949,0.0
81961,0.0
81973,0.0
81976,0.0
81980,0.0
81981,0.0
82002,0.0
82011,0.0
82012,0.0
82022,0.0
82038,0.0
82039,0.0
82054,0.0
82068,0.0
82100,0.0
82139,0.0
82142,0.0
82150,0.0
82206,0.0
82211,0.0
82214,0.0
82240,0.0
82264,0.0
82265,0.0
82284,0.0
82287,0.0
82293,0.0
82356,0.0
82363,0.0
82364,0.0
82397,0.0
82418,0.0
82456,0.0
82472,0.0
82502,0.0
82522,0.0
82612,0.0
82650,0.0
82682,0.0
82691,0.0
82705,0.0
82742,0.0
82754,0.0
82760,0.0
82774,0.0
82780,0.0
82797,0.0
82803,0.0
82825,0.0
82858,0.0
82865,0.0
82876,0.0
82917,0.03180808364797749
82941,0.0
82943,0.0
82956,0.0
82957,0.0
82987,0.0
83000,0.0
83025,0.0
83052,0.0
83061,0.0
83098,0.0
83109,0.0
83111,0.0
83140,0.01568121678740908
83161,0.0
83166,0.0
83171,0.0
83206,0.0
83213,0.0
83230,0.0
83238,0.0
83244,0.0
83252,0.0
83256,0.0
83260,0.0
83268,0.0
83280,0.0
83283,0.0
83285,0.0
83288,0.0
83301,0.0
83306,0.0
83311,0.0
83340,0.0
83360,0.0
83366,0.0
83372,0.0
83375,0.0
83379,0.0
83388,0.0
83393,0.0
83429,0.0
83432,0.0
83442,0.0
83453,0.0
83461,0.0
83466,0.0
83488,0.0
83500,0.0
83501,0.0
83509,0.0
83524,0.0
83535,0.01568121678740908
83541,0.0
83543,0.0
83561,0.0
83576,0.0
83584,0.0
83591,0.0
83594,0.0
83595,0.0
83604,0.0
83614,0.0
83616,0.0
83631,0.0
83639,0.0
83641,0.0
83646,0.0
83659,0.0
83660,0.0
83676,0.0
83678,0.0
83688,0.0
83689,0.0
83690,0.0
83694,0.0
83699,0.0
83704,0.0
83705,0.0
83714,0.0
83723,0.0
83729,0.0
83730,0.0
83735,0.0
83743,0.0
83751,0.0
83754,0.0
83757,0.0
83774,0.0
83797,0.0
83824,0.0
83830,0.0
83860,0.0
83880,0.0
83886,0.0
83897,0.0
83906,0.0
83909,0.0
83913,0.0
83917,0.0
83923,0.0
83925,0.0
83931,0.0
83943,0.0
83946,0.0
83958,0.0
83963,0.0
83971,0.0
84003,0.0
84004,0.0
84007,0.0
84038,0.0
84075,0.0
84082,0.0
84085,0.0
84091,0.0
84092,0.0
84133,0.0
84170,0.0
84177,0.0
84181,0.0
84196,0.0
84205,0.0
84215,0.0
84216,0.0
84226,0.0
84228,0.0
84250,0.0
84276,0.0
84283,0.0
84293,0.0
84301,0.0
84306,0.0
84323,0.0
84336,0.0
84350,0.0
84351,0.0
84353,0.0
84363,0.0
84381,0.0
84383,0.0
84388,0.0
84395,0.0
84431,0.0
84443,0.0
84450,0.0
84477,0.0
84501,0.0
84514,0.0
84521,0.0
84525,0.0
84543,0.0
84564,0.0
84587,0.0
84610,0.0
84612,0.0
84634,0.0
84635,0.0
84644,0.0
84652,0.0
84659,0.0
84671,0.0
84680,0.0
84687,0.0
84696,0.0
84703,0.0
84716,0.0
84725,0.0
84728,0.0
84736,0.0
84740,0.0
84749,0.0
84758,0.0
84774,0.0
84794,0.0
84810,0.0
84812,0.0
84817,0.0
84831,0.0
84863,0.0
84869,0.0
84870,0.0
84888,0.0
84896,0.0
84901,0.0
84916,0.0
84934,0.0
84937,0.0
84942,0.0
84948,0.0
84953,0.0
84959,0.0
84968,0.0
84972,0.0
84975,0.0
84988,0.0
84991,0.0
85006,0.0
85026,0.0
85041,0.0
85056,0.0
85065,0.0
85067,0.0
85068,0.0
85072,0.0
85085,0.0
85096,0.0
85107,0.0
85109,0.0
85111,0.0
85120,0.0
85121,0.0
85134,0.0
85150,0.0
85154,0.0
85170,0.0
85171,0.0
85172,0.0
85188,0.0
85190,0.0
85192,0.0
85193,0.0
85205,0.0
85208,0.0
85221,0.0
85223,0.0
85235,0.0
85236,0.0
85274,0.0
85278,0.0
85294,0.0
85314,0.0
85328,0.0
85329,0.0
85331,0.0
85341,0.0
85370,0.0
85389,0.0
85401,0.0
85415,0.0
85419,0.0
85427,0.0
85439,0.0
85476,0.0
85482,0.0
85489,0.0
85493,0.0
85506,0.0
85530,0.0
85541,0.0
85577,0.0
85592,0.0
85625,0.0
85631,0.0
85644,0.0
85660,0.0
85661,0.0
85663,0.0
85692,0.0
85734,0.0
85771,0.0
85773,0.0
85830,0.0
85839,0.0
85857,0.0
85858,0.0
85859,0.0
85867,0.0
85896,0.0
85901,0.0
85904,0.0
85907,0.0
85925,0.0
85945,0.0
85964,0.0
85984,0.0
85987,0.0
85988,0.0
85999,0.0
86003,0.0
86017,0.0
86026,0.0
86048,0.0
86065,0.0
86076,0.0
86077,0.0
86078,0.0
86091,0.0
86092,0.0
86114,0.0
86131,0.0
86154,0.0
86164,0.0
86177,0.0
86188,0.0
86198,0.0
86231,0.0
86260,0.0
86261,0.0
86280,0.0
86285,0.0
86287,0.0
86291,0.015051499783199059
86296,0.0
86300,0.0
86316,0.0
86318,0.0
86330,0.0
86349,0.0
86353,0.0
86383,0.0
86402,0.0
86405,0.0
86419,0.0
86420,0.0
86436,0.0
86452,0.0
86466,0.0
86469,0.0
86476,0.0
86479,0.0
86480,0.0
86501,0.0
86515,0.0
86540,0.0
86552,0.0
86590,0.0
86606,0.0
86607,0.0
86638,0.0
86646,0.0
86662,0.0
86669,0.0
86708,0.0
86717,0.0
86767,0.0
86779,0.0
86781,0.0
86812,0.0
86815,0.0
86819,0.0
86827,0.0
86837,0.0
86840,0.0
86841,0.0
86845,0.0
86854,0.0
86865,0.0
86868,0.0
86897,0.0
86926,0.0
86946,0.0
86947,0.0
86965,0.0
86977,0.0
86979,0.0
87000,0.0
87012,0.0
87029,0.0
87045,0.0
87073,0.0
87074,0.0
87157,0.0
87161,0.0
87164,0.0
87179,0.0
87181,0.0
87231,0.0
87234,0.0
87266,0.0
87296,0.0
87350,0.0
87357,0.0
87373,0.0
87379,0.0
87381,0.0
87398,0.0
87402,0.0
87415,0.0
87494,0.0
87498,0.0
87521,0.0
87539,0.0
87540,0.0
87542,0.0
87553,0.0
87554,0.0
87558,0.0
87568,0.0
87607,0.0
87609,0.0
87616,0.0
87625,0.0
87635,0.0
87643,0.0
87671,0.0
87679,0.0
87735,0.0
87736,0.0
87778,0.0
87795,0.0
87800,0.0
87803,0.0
87816,0.022577249674798586
87845,0.0
87868,0.0
87870,0.0
87877,0.0
87879,0.0
87907,0.0
87914,0.0
87940,0.0
87946,0.0
87979,0.0
87990,0.0
87998,0.0
88018,0.0
88024,0.0
88029,0.0
88046,0.0
88053,0.0
88055,0.0
88063,0.0
88071,0.0
88074,0.0
88075,0.0
88079,0.0
88080,0.0
88082,0.0
88097,0.0
88100,0.0
88118,0.0
88127,0.0
88150,0.0
88157,0.0
88162,0.0
88172,0.0
88176,0.0
88180,0.0
88186,0.0
88192,0.0
88211,0.0
88212,0.0
88217,0.0
88228,0.0
88233,0.0
88234,0.0
88252,0.0
88255,0.0
88263,0.0
88266,0.0
88283,0.0
88295,0.0
88311,0.0
88312,0.0
88332,0.0
88342,0.0
88358,0.0
88362,0.0
88363,0.0
88382,0.0
88393,0.0
88441,0.0
88504,0.0
88528,0.0
88529,0.0
88531,0.0
88537,0.0
88546,0.0
88547,0.0
88551,0.0
88580,0.0
88585,0.0
88591,0.0
88599,0.0
88616,0.0
88618,0.0
88623,0.0
88634,0.0
88637,0.0
88644,0.0
88645,0.0
88652,0.0
88654,0.0
88666,0.0
88688,0.0
88696,0.0
88702,0.0
88706,0.0
88710,0.0
88743,0.0
88763,0.0
88780,0.0
88781,0.0
88826,0.0
88833,0.0
88849,0.0
88856,0.0
88881,0.0
88891,0.0
88905,0.0
88911,0.0
88914,0.0
88915,0.0
88923,0.0
88935,0.0
88951,0.0
88992,0.0
89035,0.0
89036,0.0
89038,0.0
89044,0.0
89051,0.0
89084,0.0
89103,0.0
89111,0.0
89113,0.0
89117,0.0
89130,0.0
89141,0.0
89159,0.0
89167,0.0
89178,0.0
89185,0.0
89189,0.0
89210,0.0
89212,0.0
89221,0.0
89227,0.0
89232,0.0
89241,0.0
89243,0.0
89250,0.0
89251,0.0
89266,0.0
89269,0.0
89278,0.0
89280,0.0
89306,0.0
89312,0.0
89347,0.0
89364,0.0
89372,0.0
89396,0.0
89398,0.0
89403,0.0
89405,0.0
89411,0.0
89426,0.0
89430,0.0
89450,0.0
89458,0.0
89475,0.0
89477,0.0
89483,0.0
89484,0.0
89489,0.0
89520,0.0
89525,0.0
89529,0.0
89530,0.0
89543,0.0
89550,0.0
89551,0.0
89552,0.0
89562,0.0
89567,0.0
89569,0.0
89572,0.0
89574,0.0
89575,0.0
89582,0.0
89585,0.0
89590,0.0
89592,0.0
89596,0.0
89620,0.0
89636,0.0
89661,0.0
89680,0.0
89696,0.0
89711,0.0
89722,0.0
89728,0.0
89752,0.0
89757,0.0
89759,0.0
89762,0.0
89773,0.0
89778,0.0
89781,0.0
89782,0.0
89786,0.0
89792,0.0
89794,0.0
89800,0.0
89803,0.0
89821,0.0
89824,0.0
89845,0.0
89861,0.0
89868,0.0
89880,0.0
89927,0.0
89940,0.0
89946,0.0
89982,0.0
89983,0.0
89990,0.0
90004,0.0
90053,0.0
90068,0.0
90070,0.0
90096,0.0
90208,0.0
90215,0.0
90224,0.0
90234,0.0
90259,0.0
90282,0.0
90298,0.0
90306,0.0
90316,0.0
90353,0.0
90358,0.0
90367,0.0
90374,0.0
90389,0.0
90402,0.0
90425,0.0
90443,0.0
90452,0.0
90485,0.0
90494,0.0
90509,0.0
90519,0.0
90521,0.0
90540,0.0
90546,0.0
90560,0.0
90564,0.0
90588,0.0
90590,0.0
90593,0.0
90626,0.0
90646,0.0
90655,0.0
90678,0.0
90680,0.0
90691,0.0
90731,0.0
90758,0.0
90782,0.0
90790,0.0
90791,0.0
90818,0.0
90821,0.0
90837,0.0
90855,0.0
90863,0.0
90888,0.0
90891,0.0
90904,0.0
90920,0.0
90948,0.0
90949,0.0
90959,0.0
90976,0.0
90985,0.0
90986,0.0
91006,0.0
91010,0.0
91013,0.0
91014,0.0
91017,0.0
91029,0.0
91040,0.0
91051,0.0
91066,0.0
91082,0.0
91104,0.0
91116,0.0
91117,0.0
91119,0.0
91123,0.0
91144,0.0
91165,0.0
91168,0.0
91181,0.0
91204,0.0
91235,0.0
91247,0.0
91255,0.0
91306,0.0
91324,0.0
91366,0.0
91375,0.0
91376,0.0
91456,0.0
91461,0.0
91467,0.0
91490,0.0
91536,0.0
91561,0.0
91574,0.0
91582,0.0
91584,0.0
91611,0.0
91624,0.0
91661,0.0
91666,0.0
91679,0.0
91694,0.0
91712,0.0
91734,0.0
91749,0.0
91765,0.0
91788,0.0
91797,0.0
91820,0.0
91836,0.0
91885,0.0
91937,0.0
92057,0.0
92088,0.0
92092,0.0
92109,0.0
92143,0.0
92147,0.0
92157,0.0
92160,0.0
92163,0.0
92183,0.0
92204,0.0
92238,0.0
92251,0.0
92257,0.0
92269,0.0
92284,0.0
92300,0.0
92307,0.0
92311,0.0
92315,0.0
92334,0.0
92348,0.0
92350,0.0
92352,0.0
92360,0.0
92364,0.0
92366,0.0
92388,0.0
92410,0.0
92413,0.0
92431,0.0
92447,0.0
92452,0.0
92467,0.0
92471,0.0
92488,0.0
92491,0.0
92493,0.0
92505,0.0
92506,0.0
92511,0.0
92518,0.0
92524,0.0
92533,0.0
92544,0.0
92549,0.0
92561,0.0
92563,0.0
92580,0.0
92594,0.0
92610,0.0
92611,0.0
92618,0.0
92626,0.0
92645,0.0
92648,0.0
92670,0.0
92673,0.0
92682,0.0
92703,0.0
92712,0.0
92719,0.0
92721,0.0
92728,0.0
92730,0.0
92735,0.0
92741,0.0
92742,0.0
92746,0.0
92749,0.0
92766,0.0
92767,0.0
92769,0.0
92780,0.0
92784,0.0
92789,0.0
92799,0.0
92802,0.0
92804,0.0
92810,0.0
92820,0.0
92825,0.0
92834,0.0
92844,0.0
92852,0.0
92872,0.0
92873,0.0
92878,0.0
92882,0.0
92891,0.0
92900,0.0
92904,0.0
92921,0.0
92927,0.0
92934,0.0
92949,0.0
92951,0.0
92957,0.0
92964,0.0
92970,0.0
92978,0.0
92993,0.0
93003,0.0
93004,0.0
93012,0.0
93021,0.0
93027,0.0
93040,0.0
93041,0.0
93054,0.0
93057,0.0
93063,0.0
93070,0.0
93074,0.0
93080,0.0
