ip,device,os,ip_device_os_app_4
150815,3032,607,1
150850,1,14,7
150850,1,28,6
150855,1,18,2
150872,1,19,1
150889,3032,607,1
150898,1,25,1
150903,1,19,1
150910,1,19,1
150932,1,18,4
150958,1,14,2
150974,1,19,6
150995,1,11,1
151025,1,13,3
151026,1,22,8
151028,1,41,2
151043,1,19,3
151044,1,19,1
151054,1,28,2
151055,1,13,3
151055,2,11,1
151073,1,13,2
151074,1,19,1
151077,1,13,2
151082,1,20,6
151111,1,16,2
151150,1,13,1
151188,1,13,1
151188,1,19,1
151188,1,23,1
151188,1,25,1
151188,1,31,5
151192,1,13,10
151217,1,8,6
151284,2,22,2
151293,1,28,1
151295,1,36,2
151298,1,19,4
151329,1,19,5
151333,1,35,1
151352,1,16,2
151397,1,19,4
151397,1,23,1
151412,1,9,1
151412,1,13,3
151412,1,17,3
151493,1,19,1
151494,1,13,2
151507,1,30,2
151513,1,18,4
151574,1,3,3
151574,1,6,1
151574,1,9,4
151574,1,13,4
151574,1,15,4
151574,1,16,4
151574,1,19,5
151574,1,20,2
151574,1,22,6
151574,1,25,1
151574,1,28,1
151574,1,53,2
151574,2,9,1
151574,2,41,2
151574,2,70,1
151655,1,20,1
151662,1,10,2
151670,1,27,1
151670,1,71,1
151672,1,19,4
151681,1,13,3
151732,1,10,5
151747,1,19,4
151778,1,13,1
151784,1,19,2
151786,2,9,2
151786,2,19,1
151791,1,19,1
151794,1,9,1
151794,1,22,1
151805,1,28,2
151816,1,19,3
151828,1,1,2
151836,2,20,1
151845,1,15,6
151845,1,25,1
151848,1,28,2
151852,1,32,4
151871,1,13,3
151899,1,27,3
151908,1,9,5
151908,1,11,4
151908,1,13,3
151908,1,17,2
151908,1,19,2
151908,1,27,2
151908,2,73,1
151930,1,13,4
151930,1,19,1
151933,1,13,1
151938,3032,607,1
151944,1,13,1
151953,1,13,11
151960,1,13,1
151977,1,19,4
151988,1,13,1
152004,1,17,3
152036,1,16,3
152045,1,35,2
152056,1,10,6
152056,1,12,6
152078,1,6,1
152079,1,23,2
152102,1,10,1
152117,1,19,2
152122,1,19,5
152139,1,19,2
152183,1,16,1
152186,1,15,1
152201,1,13,2
152201,1,19,3
152212,1,13,1
152218,1,17,2
152249,3032,607,1
152257,1,19,2
152264,1,13,1
152272,1,14,2
152282,0,24,1
152311,1,13,7
152323,1,8,2
152339,1,18,1
152344,1,19,4
152346,1,22,3
152350,1,22,1
152360,1,9,1
152362,1,28,3
152386,1,25,1
152400,387,0,1
152444,1,13,1
152480,1,12,3
152496,1,19,12
152508,1,13,1
152508,1,19,2
152508,1,26,1
152545,1,19,6
152618,1,19,6
152647,1,5,1
152647,2,18,3
152647,2,23,1
152671,1,18,1
152671,1,41,8
152714,1,19,1
152714,2,20,2
152714,2,44,3
152728,0,24,1
152746,1,3,2
152746,1,13,7
152756,1,26,1
152811,1,13,1
152878,1,19,1
152902,1,607,1
152913,1,19,2
152927,1,13,1
152932,1,13,1
152957,1,18,2
152964,1,25,1
152997,1,14,1
153007,1,6,1
153036,1,17,2
153040,1,19,1
153047,1,25,1
153048,1,10,6
153059,1,17,5
153070,1,25,3
153123,1,17,3
153133,1,10,1
153133,1,19,3
153148,1,6,2
153163,1,19,3
153179,1,18,1
153181,1,13,1
153208,3032,607,1
153221,1,13,2
153221,1,37,9
153260,1,8,2
153288,1,13,1
153289,1,6,7
153289,1,18,1
153305,1,8,2
153305,1,19,2
153323,1,19,1
153339,1,13,4
153339,1,17,5
153339,1,22,3
153363,1,19,2
153388,1,13,1
153388,1,41,4
153397,1,19,1
153405,1,13,6
153405,1,14,3
153407,1,13,3
153411,1,98,6
153416,1,18,3
153438,1,607,1
153470,1,16,2
153478,1,19,1
153488,1,13,5
153489,1,13,1
153492,1,17,1
153499,3032,607,1
153540,1,19,1
153541,1,19,1
153549,1,18,2
153549,1,20,3
153571,1,13,2
153573,1,13,4
153573,1,25,2
153576,1,19,9
153590,1,15,1
153618,1,12,1
153654,1,13,1
153679,1,18,1
153681,1,13,1
153690,1,13,3
153697,1,6,3
153711,1,17,1
153721,1,9,1
153724,1,32,1
153724,2,17,1
153744,1,35,1
153756,1,19,2
153777,1,10,3
153788,1,13,2
153790,1,53,6
153794,1,19,2
153829,1,13,6
153863,1,19,4
153879,1,13,5
153912,1,12,1
153926,1,18,2
153931,1,13,6
153966,1,25,2
153990,1,10,4
153992,1,35,2
153999,1,19,4
154036,1,13,1
154061,1,18,4
154083,1,13,7
154095,1,22,5
154098,1,13,3
154120,1,6,2
154166,1,35,5
154169,1,13,1
154190,1,19,2
154226,3032,607,1
154232,1,13,4
154232,1,19,1
154236,1,17,1
154246,1,13,1
154263,3032,607,1
154325,1,35,1
154353,1,25,4
154373,1,18,3
154417,1,17,1
154458,1,13,1
154469,1,6,1
154469,1,41,1
154474,1,16,3
154484,1,19,5
154522,1,20,2
154527,1,13,3
154527,1,19,1
154533,1,11,1
154559,1,25,1
154584,1,15,3
154604,1,13,1
154618,1,19,1
154673,1,22,4
154682,1,28,5
154701,1,14,1
154706,1,19,2
154726,2,9,6
154750,1,8,3
154750,1,13,14
154774,1,19,3
154826,1,41,6
154901,1532,0,1
154909,1,19,5
154943,1,18,2
154971,1,9,1
154971,1,10,1
154971,1,13,1
154971,1,15,1
154971,1,18,7
154971,1,19,1
154971,1,58,1
154971,2,13,1
154977,1,17,1
154980,1,37,3
154993,1,13,6
155000,1,19,4
155008,1,18,4
155016,2,19,7
155063,2,9,1
155129,1,41,3
155138,1,30,3
155147,1,13,1
155147,1,19,1
155150,1,35,1
155213,1,19,4
155213,1,25,1
155222,1,13,1
155230,3032,607,1
155233,1,4,1
155233,1,8,1
155251,1,19,1
155293,1,4,4
155355,1,8,2
155374,1,9,2
155390,1,53,4
155395,1,16,1
155462,1,6,2
155462,1,13,2
155462,1,41,1
155509,1,8,2
155509,3032,607,1
155512,2,9,1
155516,1,35,3
155518,1,13,3
155518,1,18,2
155518,1,19,7
155518,1,64,1
155518,2,13,2
155520,1,18,1
155525,1,32,5
155529,1,3,1
155529,1,18,2
155529,1,22,4
155565,1,25,3
155565,3032,607,1
155571,2,19,6
155577,1,8,4
155625,1,19,1
155625,1,35,3
155625,2,22,2
155632,1,13,2
155654,3032,607,1
155685,1,10,6
155689,1,15,2
155689,1,22,4
155736,1,19,6
155740,1,19,1
155753,1,19,1
155805,1,11,2
155829,1,13,1
155840,2,16,1
155851,1,37,2
155854,1,17,1
155856,1,8,4
155911,1,13,1
155911,1,19,1
155932,1,13,1
156022,1,18,1
156022,3032,607,1
156035,1,18,4
156045,1,3,2
156045,1,19,6
156048,3032,607,1
156081,1,19,1
156102,2,17,1
156106,1,9,1
156123,1,19,1
156162,1,13,6
156185,1,10,1
156185,1,19,1
156193,1,13,2
156209,1,17,1
156209,1,19,1
156209,1,22,2
156228,1,23,1
156258,1,8,3
156258,1,20,2
156265,1,13,1
156273,0,24,1
156282,1,19,6
156284,1,16,4
156307,0,24,1
156313,1,40,9
156355,2,6,4
156385,1,27,1
156391,1,9,2
156391,1,19,1
156394,1,17,4
156443,1,13,1
156443,1,17,7
156472,1,13,1
156479,1,25,1
156485,1,19,1
156492,1,19,2
156573,1,35,1
156575,1,19,4
156577,1,13,9
156613,1,13,4
156619,1,47,3
156627,1,19,5
156645,1,13,2
156669,1,19,1
156679,1,1,2
156679,1,10,2
156679,2,37,4
156682,1,18,4
156703,2,19,1
156715,1,13,1
156720,1,19,6
156730,1,26,1
156749,1,19,1
156788,1,19,4
156794,1,13,3
156796,1,17,1
156815,1,8,1
156822,1,20,4
156827,1,19,3
156847,1,19,3
156868,1,25,3
156877,1,19,2
156877,1,25,1
156880,1,13,2
156880,1,25,1
156914,1,19,4
156941,1,13,3
156972,1,13,2
156975,1,19,2
156983,1,19,4
156986,1,19,1
156998,1,13,1
157045,1,32,2
157047,1,19,3
157047,1,22,3
157049,1,16,2
157071,1,15,3
157071,1,18,1
157071,1,22,6
157074,1,13,1
157104,1,13,1
157121,1,13,9
157137,1,14,1
157154,1,18,4
157176,1,8,8
157242,1,14,1
157286,1,19,2
157287,1,77,2
157302,1,20,1
157308,49,21,1
157360,1,19,2
157373,1,13,4
157378,1,13,1
157379,1,6,4
157379,1,19,3
157401,1,13,1
157439,1,8,4
157480,1,19,1
157481,1,19,1
157509,1,19,1
157529,1,10,2
157529,1,19,6
157583,1,9,6
157589,1,13,4
157598,1,13,1
157598,1,17,2
157613,1,62,1
157650,1,13,2
157668,1,13,4
157700,1,15,1
157701,1,10,1
157701,1,13,1
157702,0,38,1
157703,1,9,5
157743,1,10,1
157790,1,13,1
157801,1,19,1
157821,3032,607,1
157830,1,8,1
157856,1,17,1
157856,1,19,1
157880,1,13,1
157880,1,16,1
157880,1,19,1
157941,1,19,4
157945,1,12,7
157948,1,19,1
157958,1,11,2
157961,1,18,7
158099,1,37,2
158108,1,13,3
158151,1,13,1
158168,1,13,3
158170,1,19,3
158171,1,13,2
158171,1,35,2
158196,1,6,4
158239,1,13,3
158242,1,32,4
158243,1,9,1
158249,2,90,1
158274,1,13,1
158292,1,17,2
158292,1,20,4
158303,2,77,1
158307,1,19,3
158312,1,20,1
158325,1,19,1
158329,1,13,1
158338,1,10,4
158348,1,13,3
158349,1,13,9
158349,1,27,3
158366,1,56,1
158375,1,19,1
158417,1,13,1
158417,1,15,4
158417,2,65,1
158437,1,13,2
158448,1,19,3
158448,1,20,2
158472,1,18,1
158515,1,15,1
158547,1,15,3
158547,1,32,1
158557,1,19,1
158594,1,8,3
158594,1,32,2
158613,1,15,3
158615,3032,607,1
158616,1,13,4
158617,1,19,9
158625,1,13,1
158634,1,19,2
158639,1,30,3
158642,1,13,1
158644,1,13,1
158647,95,21,1
158684,1,13,1
158689,1,41,2
158702,1,9,6
158707,1,6,1
158718,1,13,1
158793,1,16,1
158793,1,18,1
158793,1,19,1
158793,1,22,1
158793,1,27,2
158793,2,13,1
158793,2,79,1
158806,1,46,3
158814,1,20,1
158856,1,16,1
158874,1,15,2
158889,1,19,8
158896,1,18,1
158901,1,3,1
158917,1,18,2
158938,1,19,1
158942,1,25,1
158958,1,13,1
158973,1,19,3
159029,1,13,1
159032,1,19,2
159032,1,53,1
159044,1,14,6
159046,1,42,4
159060,1,1,1
159069,1,19,1
159095,1,6,1
159101,1,19,1
159103,1,13,1
159103,1,14,1
159103,1,22,1
159103,2,9,1
159111,1,19,3
159118,1,8,1
159123,1,19,1
159126,1,25,3
159137,1,17,1
159161,1,13,4
159161,1,41,3
159173,1,32,1
159196,1,41,1
159205,1,19,1
159205,1,25,2
159217,1,13,1
159217,2,19,1
159258,1,13,1
159259,1,19,7
159261,1,13,4
159287,1,17,1
159287,1,41,1
159297,1,10,1
159297,1,19,4
159335,1,13,3
159341,1,19,4
159355,1,19,3
159361,1,25,5
159385,1,18,1
159395,1,41,2
159417,1,19,2
159509,1,19,1
159515,1,19,4
159591,1,19,2
159606,1,25,1
159606,1,55,1
159626,1,10,1
159649,1,19,1
159693,1,13,1
159702,1,6,1
159702,1,9,1
159702,1,10,1
159702,1,13,1
159702,1,17,1
159702,1,18,1
159702,1,19,1
159702,1,28,1
159711,1,19,3
159729,1,6,2
159760,1,19,2
159761,1,8,1
159761,1,13,1
159761,1,17,1
159761,1,19,3
159761,1,26,1
159761,2,13,1
159761,2,19,1
159775,1,13,7
159775,1,16,1
159775,1,18,1
159775,1,22,1
159775,2,9,3
159775,2,47,1
159777,1,13,2
159834,1,13,5
159853,1,13,1
159862,1,17,1
159889,1,19,1
159909,1,13,2
159945,1,25,2
159947,1,13,1
160061,1,4,2
160063,2,10,1
160072,1,1,1
160092,1,18,1
160092,1,19,1
160092,1,22,3
160092,1,80,2
160103,1,13,4
160103,1,19,3
160103,1,37,4
160125,1,19,1
160150,1,13,3
160185,1,32,1
160207,1,8,3
160207,1,17,1
160220,1,1,3
160220,1,8,2
160220,1,13,4
160220,1,25,3
160220,1,30,1
160220,2,15,6
160221,1,13,4
160262,1,19,3
160283,1,13,3
160296,1,15,3
160328,1,19,7
160385,1,10,1
160385,1,18,1
160387,1,4,1
160387,1,15,6
160393,1,1,1
160397,1,13,1
160413,1,19,7
160477,3032,607,1
160493,1,13,2
160506,1,17,5
160515,1,12,3
160536,1,13,3
160536,1,19,2
160548,1,13,3
160592,2,6,1
160595,3032,607,1
160616,1,13,4
160646,3032,607,1
160682,1,13,4
160701,3032,607,1
160709,1,11,2
160775,3032,607,1
160782,1,19,5
160800,1,19,3
160812,1,20,7
160853,1,13,3
160874,1,19,1
160881,1,16,1
160906,2,9,2
160956,1,20,2
160968,1,19,3
160971,1,35,2
160973,1,13,2
160988,1,19,5
160999,1,40,3
160999,3032,607,1
161007,1,13,1
161012,1,18,3
161037,1,19,6
161070,1,13,3
161075,1,13,3
161112,1,6,10
161130,2,19,1
161138,3032,607,1
161144,1,17,1
161164,1,6,3
161164,2,9,1
161194,1,13,1
161203,1,19,7
161237,1,15,1
161238,1,17,1
161281,1,13,2
161314,1,18,1
161321,1,19,3
161328,2,79,1
161341,1,4,4
161341,1,19,2
161341,1,22,9
161370,1,6,2
161406,1,14,1
161406,1,31,5
161453,1,27,3
161479,2,13,1
161480,1,15,1
161544,1,13,3
161544,1,27,3
161552,1,8,6
161556,1,8,1
161559,1,19,9
161568,1,22,4
161597,2,20,1
161606,1,13,5
161606,1,19,1
161625,1,13,7
161625,1,15,5
161625,1,19,3
161640,1,13,5
161641,1,10,1
161641,1,12,1
161641,1,19,1
161641,1,35,1
161641,2,19,1
161666,1,19,10
161685,1,13,1
161693,1,16,1
161696,1,10,1
161734,1,13,1
161734,1,19,3
161750,1,19,2
161756,1,13,3
161756,3032,607,1
161770,1,9,3
161781,1,32,1
161811,1,23,2
161815,1,13,6
161815,1,17,2
161820,1,35,5
161822,1,12,4
161822,1,16,1
161825,1,37,1
161859,1,3,3
161859,1,13,2
161873,1,14,3
161880,1,19,2
161906,3032,607,1
161994,1,1,1
161994,1,17,3
162003,1,11,1
162012,1,6,2
162012,1,13,3
162012,1,19,3
162012,1,32,1
162016,1,17,3
162030,1,15,1
162045,1,19,2
162048,1,16,2
162082,1,19,2
162084,1,18,3
162108,1,19,3
162109,1,25,2
162122,1,13,1
162157,1,19,3
162160,1,9,6
162160,1,13,1
162182,1,19,4
162201,1,8,1
162201,1,11,1
162201,1,13,1
162201,1,19,1
162214,1,19,1
162245,1,19,3
162245,1,41,3
162252,1,20,3
162258,1,13,1
162283,1,19,1
162342,1,10,1
162367,1,13,3
162388,1,10,5
162413,3032,607,1
162416,1,19,5
162421,1,16,1
162421,2,41,1
162421,3032,607,1
162427,1,13,3
162427,1,18,3
162435,1,19,1
162446,1,13,4
162475,1,13,7
162482,1,13,4
162488,1,19,1
162490,1,15,5
162529,1,13,1
162552,1,13,1
162568,1,13,2
162596,1,13,4
162596,1,19,4
162620,1,9,1
162620,1,19,1
162640,1,9,1
162640,1,13,4
162640,1,19,4
162654,1,20,1
162668,1,18,1
162718,1,13,4
162723,1,25,1
162750,1,19,1
162789,1,17,3
162863,1,13,1
162883,1,13,4
162883,1,22,1
162900,1,19,5
162906,1,6,3
162942,1,13,1
162976,1,19,3
162981,1,10,3
162981,1,18,1
163024,1,19,6
163035,1,1,3
163040,1,19,1
163060,2,18,1
163077,3032,607,1
163178,1,17,5
163202,1,19,3
163219,1,13,6
163219,1,15,1
163219,1,19,2
163219,1,35,1
163236,1,19,1
163236,1,47,1
163243,1,19,1
163268,1,13,2
163294,1,3,1
163294,1,19,3
163326,1,19,1
163371,1,25,2
163438,1,16,1
163511,1,13,8
163521,1,18,5
163521,1,30,1
163521,2,9,2
163523,1,19,2
163553,1,28,3
163572,1,19,2
163572,1,22,2
163577,1,40,3
163585,2,32,1
163615,1,27,1
163634,1,19,4
163643,1,41,1
163654,1,1,1
163686,1,13,3
163698,1,13,2
163707,2,11,1
163723,1,9,1
163774,1,13,4
163815,1,28,1
163893,1,16,2
163893,1,22,1
163899,1,10,1
163910,1,1,1
163916,1,39,2
163917,1,18,3
163918,1,13,3
163950,1,13,1
163950,1,19,1
163977,1,35,2
164049,1,19,1
164071,1,37,8
164082,1,10,3
164108,1,13,6
164121,1,13,1
164128,1,32,1
164134,1,10,1
164143,1,40,1
164150,1,12,4
164157,1,37,1
164179,1,19,6
164201,3032,607,1
164202,1,12,1
164202,1,19,2
164202,1,41,3
164247,1,19,1
164259,1,19,4
164268,3032,607,1
164312,1,22,2
164346,1,19,4
164407,1,25,4
164442,1,37,1
164519,1,20,2
164526,1,18,2
164532,0,21,1
164537,1,19,1
164548,1,23,1
164575,3032,607,1
164580,1,17,3
164617,1,3,6
164625,1,3,1
164625,1,12,1
164625,1,41,1
164671,1,20,3
164676,1,19,1
164701,1,43,3
164731,1,16,1
164737,1,41,10
164755,1,9,11
164763,1,19,1
164785,2,15,4
164811,1,18,2
164844,2,9,1
164850,1,27,4
164856,1,13,2
164873,1,13,6
164909,1,1,2
164912,1,12,4
164945,1,19,2
164950,1,32,8
164955,2,22,1
165017,1,19,1
165039,1,19,3
165053,1,14,2
165053,1,18,2
165072,1,13,2
165085,1,3,3
165085,1,6,1
165085,1,14,4
165085,1,15,2
165085,1,19,3
165085,2,27,2
165172,1,19,3
165219,1,15,3
165224,1,10,6
165229,1,17,1
165253,1,22,4
165255,1,19,1
165259,1,13,1
165262,2,20,1
165267,1,13,1
165285,1,19,4
165333,1,18,4
165367,1,41,1
165408,1,19,2
165430,1,9,6
165439,1,13,4
165455,1,35,3
165467,1,19,9
165486,1,8,5
165490,1,13,1
165490,1,16,1
165520,1,10,1
165544,0,21,1
165546,1,17,4
165554,1,13,2
165590,1,34,1
165595,379,24,1
165629,1,17,4
165639,1,19,3
165679,1,23,1
165721,1,19,1
165728,1,9,1
165728,1,19,2
165789,1,22,5
165911,1,19,8
165925,1,28,1
165970,1,13,1
165970,1,15,2
165984,1,19,2
166015,1,13,1
166017,1,13,2
166017,1,19,2
166030,1,19,1
166036,1,10,1
166059,1,10,1
166065,1,13,4
166065,3032,607,1
166071,1,10,1
166074,1,13,3
166082,1,18,1
166083,1,58,6
166097,1,13,1
166118,1,13,1
166122,1,8,1
166122,2,9,1
166139,1,8,11
166172,1,16,4
166183,1,3,3
166189,1,96,1
166192,1,13,8
166201,1,13,4
166201,1,19,9
166206,1,20,1
166207,1,8,4
166212,1,607,1
166257,1,35,1
166312,1,13,2
166317,1,15,3
166358,1,12,8
166358,1,13,4
166358,1,41,9
166367,1,25,3
166395,1,17,2
166403,1,8,1
166403,1,13,3
166403,1,19,5
166403,1,25,1
166403,1,36,6
166403,1,37,4
166403,2,6,2
166403,2,49,1
166410,1,13,2
166410,1,18,2
166410,1,19,1
166429,1,20,5
166443,1,13,4
166443,1,16,1
166443,1,18,1
166443,1,19,6
166443,1,22,1
166443,1,25,1
166443,1,37,1
166443,2,16,1
166481,1,13,2
166484,3032,607,1
166487,1,3,4
166498,1,36,1
166498,2,4,3
166507,1,4,10
166510,1,23,4
166518,2,27,3
166529,1,22,2
166535,1,19,1
166546,1,22,2
166557,1,41,1
166564,1,22,1
166579,1,22,1
166581,1,17,6
166592,1,13,4
166615,1,13,3
166616,1,19,1
166622,1,18,6
166631,1,6,1
166634,1,41,3
166636,1,16,1
166651,1,13,1
166674,1,3,3
166695,1,19,1
166732,1,22,5
166732,1,53,8
166764,2,3,1
166784,1,53,1
166786,1,11,2
166795,1,17,7
166795,1,19,1
166845,3032,607,1
166861,1,9,5
166862,1,13,1
166874,1,17,1
166884,3032,607,1
166938,1,19,5
166945,1,10,8
166950,1,46,12
166969,1,19,4
166998,1,16,1
167031,1,13,3
167058,1,20,1
167071,1,17,2
167087,1,13,4
167091,1,13,3
167091,1,31,2
167092,1,9,1
167092,1,20,1
167094,1,13,1
167097,1,19,6
167104,1,17,3
167105,1,19,7
167118,1,8,1
167129,1,13,8
167144,1,17,1
167166,1,12,2
167190,1,37,1
167216,1,19,1
167261,1,19,5
167335,1,28,1
167386,1,13,3
167453,1,13,1
167522,1,17,4
167543,1,13,7
167577,1,3,4
167578,3032,607,1
167583,1,13,1
167583,1,27,1
167583,2,35,1
167596,1,6,4
167643,3032,607,1
167646,1,22,9
167664,1,23,4
167680,1,13,1
167693,1,37,2
167698,1,17,2
167716,1,13,6
167720,1,6,1
167720,1,23,3
167739,1,13,1
167745,1,3,1
167745,1,13,3
167745,1,19,2
167749,1,16,1
167751,1,12,2
167794,1,15,4
167836,1,18,3
167865,2,19,3
167872,1,13,1
167892,1,18,2
167895,1,3,2
167895,1,6,1
167895,1,19,1
167895,1,20,2
167895,2,13,2
167928,1,15,6
167951,1,8,4
167991,1,13,1
167991,1,35,3
168001,1,6,3
168010,1,13,1
168052,1,27,3
168065,1,2,4
168065,1,13,1
168107,1,28,3
168135,0,38,1
168161,1,53,1
168184,1,41,2
168212,1,19,2
168220,1,20,1
168224,1,23,3
168260,1,9,4
168266,1,10,6
168284,1,16,2
168295,1,13,1
168299,1,19,2
168318,1,8,1
168332,1,19,1
168390,1,6,1
168393,1,19,4
168395,1,40,3
168419,1,3,5
168423,1,18,2
168438,1,6,4
168489,1,15,6
168527,1,13,4
168579,1,13,1
168644,1,19,1
168652,2,19,4
168663,1,8,1
168675,1,19,1
168709,1,16,2
168709,1,19,3
168726,1,2,2
168726,1,15,1
168728,1,19,1
168748,1,8,1
168753,1,14,1
168798,1,19,1
168810,1,23,1
168840,1,13,4
168850,1,13,4
168851,1,19,1
168852,1,19,8
168860,1,19,1
168860,1,31,1
168863,1,20,3
168878,1,47,1
168885,1,6,2
168885,2,9,1
168885,2,13,1
168930,1,10,2
168930,1,17,4
168932,2,17,1
168933,1,47,9
168937,59,13,1
168979,1,18,1
168996,1,19,2
168999,1,9,4
169001,1,1,1
169002,1,1,3
169013,1,18,3
169013,1,19,3
169038,1,13,3
169038,2,12,1
169038,2,58,1
169041,2,6,3
169052,1,22,2
169055,1,19,3
169058,1,18,1
169062,1,8,1
169062,1,13,3
169073,1,9,1
169082,1,13,4
169100,1,13,3
169112,1,25,1
169119,1,19,1
169141,1,17,1
169151,1,19,8
169151,3032,607,1
169165,1,13,1
169176,1,3,1
169182,1,11,2
169205,1,19,3
169223,1,9,1
169235,1,20,4
169253,1,13,5
169291,1,5,5
169293,114,0,1
169316,1,13,1
169316,1,19,1
169316,1,37,1
169354,1,28,2
169423,1,18,3
169462,1,13,1
169477,1,19,2
169478,1,18,6
169487,1,17,1
169506,1,19,6
169571,1,19,1
169576,1,20,6
169589,501,38,1
169640,1,19,4
169662,1,6,1
169664,1,19,1
169679,1,13,6
169679,1,41,2
169684,1,8,4
169699,1,22,4
169710,1,13,6
169740,1,18,6
169741,1,13,3
169741,1,19,2
169757,1,27,6
169798,1,13,3
169798,1,15,6
169814,1,8,1
169840,1,17,1
169853,1,17,1
169857,1,25,5
169885,1,31,4
169912,1,27,4
169912,3032,607,1
169916,1,30,2
169926,0,21,1
169946,1,9,1
169974,1,37,1
170060,1,8,1
170060,1,19,1
170060,1,41,7
170093,1,13,3
170136,1,19,4
170136,3032,607,1
170153,1,25,1
170153,3032,607,1
170158,1,19,1
170173,1,6,2
170220,1,12,6
170234,1,13,4
170244,1,28,4
170284,0,0,1
170311,1,13,2
170329,2,47,2
170426,1,18,3
170437,1,37,3
170439,1,19,2
170439,1,607,1
170441,1,19,7
170446,1,14,2
170492,1,13,6
170504,1,15,2
170508,1,18,7
170532,1,13,1
170539,1,36,3
170549,1,19,1
170561,1,8,2
170580,2,32,4
170611,1,18,1
170623,1,19,8
170651,1,9,11
170674,1,32,1
170685,1,13,2
170691,1,1,3
170714,1,13,1
170722,1,12,1
170724,1,19,5
170730,1,10,1
170735,1,31,2
170767,1,12,4
170783,1,14,1
170785,2,19,3
170798,1,18,4
170839,1,19,1
170856,1,20,3
170901,1,14,4
170912,1,10,3
170912,1,13,4
170912,1,19,1
170936,1,13,1
170963,1,10,4
170963,1,18,2
170967,1,19,1
170999,1,6,1
170999,1,19,1
171055,1,8,10
171055,1,18,4
171067,1,25,6
171073,1,18,2
171096,1,19,7
171114,1,13,6
171125,1,19,1
171172,1,15,1
171189,1,15,3
171238,1,18,2
171238,1,47,3
171263,1,13,1
171273,2,13,1
171276,1,19,1
171287,1,6,4
171302,1,8,4
171302,3032,607,1
171325,1,6,1
171337,1,19,2
171351,1,19,1
171358,1,13,1
171361,1,13,1
171370,1,18,7
171384,1,32,7
171396,1,9,3
171396,1,13,1
171400,1,13,4
171402,1,13,2
171419,1,49,4
171431,1,37,1
171466,1,19,5
171503,1,13,11
171525,1,10,4
171536,1,13,3
171536,1,53,7
171661,1,16,4
171674,1,19,1
171688,1,6,7
171690,1,13,1
171690,1,17,1
171690,1,18,1
171690,1,19,1
171690,1,20,1
171738,1,19,1
171827,1,13,2
171832,1,3,1
171887,1,13,4
171887,1,19,1
171906,1,27,3
171915,1,8,12
171957,1,25,3
172003,1,6,6
172003,1,13,2
172042,1,20,1
172054,1,13,1
172070,1,13,1
172090,1,13,1
172103,1,13,1
172137,1,10,3
172137,1,13,1
172137,1,17,1
172147,1,17,8
172147,1,22,2
172163,1,8,2
172209,1,13,1
172209,1,14,1
172223,1,13,4
172225,1,19,1
172237,1,10,1
172238,1,13,1
172280,1,14,4
172292,1,22,5
172301,1,8,4
172301,1,19,1
172314,1,19,1
172331,1,16,4
172345,1,19,2
172352,1,13,2
172370,1,14,4
172397,1,32,2
172423,1,13,2
172429,1,46,1
172450,1,20,3
172465,1,3,3
172465,1,10,1
172465,1,13,5
172465,1,16,1
172465,1,17,3
172465,1,18,1
172465,1,19,4
172465,1,23,1
172465,1,25,1
172465,1,27,2
172465,1,31,1
172465,1,32,1
172465,1,34,1
172465,1,35,1
172465,2,13,1
172465,2,49,1
172483,1,8,1
172483,1,10,2
172483,1,13,5
172483,1,14,1
172483,1,15,1
172483,1,16,3
172483,1,17,1
172483,1,18,3
172483,1,19,2
172483,1,22,4
172483,1,23,3
172483,1,25,4
172483,1,44,1
172483,2,17,2
172498,0,38,1
172498,1,6,1
172498,1,8,4
172498,1,13,8
172498,1,16,2
172498,1,17,1
172498,1,19,9
172498,1,20,1
172498,1,25,4
172498,1,34,4
172498,1,35,3
172498,1,42,1
172498,1,43,4
172498,1,47,2
172506,1,19,6
172522,1,13,5
172522,1,16,1
172522,1,17,1
172522,1,18,1
172522,1,19,4
172522,1,20,1
172522,1,25,2
172522,1,28,1
172522,1,35,2
172522,1,43,1
172522,1,47,1
172522,2,13,2
172522,3032,607,1
172540,1,20,1
172544,2,11,1
172546,1,13,2
172546,1,17,3
172559,1,13,1
172571,1,10,5
172580,1,3,2
172582,1,20,1
172589,2,30,3
172605,1,6,1
172615,0,24,1
172650,1,13,5
172681,1,16,1
172684,2,13,1
172705,1,19,1
172730,2,9,2
172738,1,19,2
172747,1,13,1
172774,1,13,4
172785,1,19,1
172807,1,16,1
172826,1,3,4
172827,1,25,1
172839,2,19,1
172850,1,8,4
172850,1,18,1
172873,1,2,8
172887,1,25,1
172889,1,13,1
172923,1,41,2
172941,1,13,3
172953,1,13,2
172985,1,22,10
173029,1,10,5
173029,1,20,4
173029,1,30,1
173029,3032,607,1
173106,1,48,1
173115,1,22,6
173115,1,35,1
173118,1,15,2
173118,1,20,8
173128,1,8,2
173150,1,19,5
173152,1,22,1
173152,2,19,1
173155,1,19,1
173156,1,19,4
173198,1,18,5
173216,1,6,3
173226,1,53,1
173241,1,17,1
173262,1,19,4
173264,1,6,3
173282,1,19,9
173292,1,6,2
173295,1,23,1
173307,2,19,2
173323,1,19,8
173339,1,19,3
173373,1,10,1
173439,1,19,1
173439,2,17,1
173467,1,19,2
173485,1,13,1
173518,1,8,2
173535,1,19,1
173573,1,19,4
173603,1,19,2
173624,0,50,1
